Kanal;   Energie(keV); Impulse
     241;   227.0277;           98   
     242;   227.9030;           99   
     243;   228.7782;           81   
     244;   229.6535;          101   
     245;   230.5288;           91   
     246;   231.4041;           73   
     247;   232.2793;           77   
     248;   233.1546;           90   
     249;   234.0299;           79   
     250;   234.9052;           91   
     251;   235.7804;           83   
     252;   236.6557;           74   
     253;   237.5310;           74   
     254;   238.4063;           69   
     255;   239.2815;           80   
     256;   240.1568;           69   
     257;   241.0321;           88   
     258;   241.9074;           77   
     259;   242.7826;           72   
     260;   243.6579;           66   
     261;   244.5332;           69   
     262;   245.4085;           72   
     263;   246.2837;           87   
     264;   247.1590;           79   
     265;   248.0343;           72   
     266;   248.9096;           81   
     267;   249.7848;           54   
     268;   250.6601;           64   
     269;   251.5354;           54   
     270;   252.4107;           73   
     271;   253.2859;           67   
     272;   254.1612;           59   
     273;   255.0365;           78   
     274;   255.9118;           59   
     275;   256.7870;           48   
     276;   257.6623;           57   
     277;   258.5376;           55   
     278;   259.4129;           63   
     279;   260.2881;           63   
     280;   261.1634;           55   
     281;   262.0387;           57   
     282;   262.9140;           45   
     283;   263.7892;           56   
     284;   264.6645;           56   
     285;   265.5398;           42   
     286;   266.4151;           49   
     287;   267.2903;           47   
     288;   268.1656;           39   
     289;   269.0409;           44   
     290;   269.9162;           62   
     291;   270.7914;           51   
     292;   271.6667;           37   
     293;   272.5420;           52   
     294;   273.4173;           39   
     295;   274.2925;           43   
     296;   275.1678;           40   
     297;   276.0431;           48   
     298;   276.9184;           44   
     299;   277.7936;           50   
     300;   278.6689;           43   
     301;   279.5442;           43   
     302;   280.4195;           40   
     303;   281.2947;           40   
     304;   282.1700;           36   
     305;   283.0453;           44   
     306;   283.9206;           38   
     307;   284.7958;           39   
     308;   285.6711;           40   
     309;   286.5464;           47   
     310;   287.4217;           39   
     311;   288.2969;           38   
     312;   289.1722;           34   
     313;   290.0475;           35   
     314;   290.9228;           42   
     315;   291.7980;           33   
     316;   292.6733;           30   
     317;   293.5486;           28   
     318;   294.4239;           37   
     319;   295.2991;           41   
     320;   296.1744;           33   
     321;   297.0497;           40   
     322;   297.9250;           38   
     323;   298.8002;           36   
     324;   299.6755;           41   
     325;   300.5508;           28   
     326;   301.4261;           26   
     327;   302.3013;           33   
     328;   303.1766;           31   
     329;   304.0519;           32   
     330;   304.9272;           32   
     331;   305.8024;           36   
     332;   306.6777;           25   
     333;   307.5530;           34   
     334;   308.4283;           34   
     335;   309.3035;           28   
     336;   310.1788;           28   
     337;   311.0541;           29   
     338;   311.9294;           35   
     339;   312.8046;           32   
     340;   313.6799;           25   
     341;   314.5552;           31   
     342;   315.4305;           26   
     343;   316.3057;           31   
     344;   317.1810;           20   
     345;   318.0563;           25   
     346;   318.9316;           25   
     347;   319.8068;           23   
     348;   320.6821;           30   
     349;   321.5574;           26   
     350;   322.4327;           30   
     351;   323.3079;           42   
     352;   324.1832;           21   
     353;   325.0585;           25   
     354;   325.9338;           31   
     355;   326.8090;           23   
     356;   327.6843;           19   
     357;   328.5596;           35   
     358;   329.4349;           25   
     359;   330.3101;           25   
     360;   331.1854;           33   
     361;   332.0607;           26   
     362;   332.9360;           22   
     363;   333.8112;           30   
     364;   334.6865;           28   
     365;   335.5618;           23   
     366;   336.4371;           22   
     367;   337.3123;           20   
     368;   338.1876;           23   
     369;   339.0629;           16   
     370;   339.9382;           23   
     371;   340.8134;           27   
     372;   341.6887;           28   
     373;   342.5640;           19   
     374;   343.4393;           27   
     375;   344.3145;           27   
     376;   345.1898;           36   
     377;   346.0651;           16   
     378;   346.9404;           21   
     379;   347.8156;           27   
     380;   348.6909;           25   
     381;   349.5662;           17   
     382;   350.4415;           27   
     383;   351.3167;           22   
     384;   352.1920;           23   
     385;   353.0673;           24   
     386;   353.9426;           29   
     387;   354.8178;           23   
     388;   355.6931;           35   
     389;   356.5684;           22   
     390;   357.4437;           29   
     391;   358.3189;           25   
     392;   359.1942;           24   
     393;   360.0695;           30   
     394;   360.9448;           23   
     395;   361.8200;           17   
     396;   362.6953;           23   
     397;   363.5706;           23   
     398;   364.4459;           31   
     399;   365.3211;           24   
     400;   366.1964;           25   
     401;   367.0717;           20   
     402;   367.9470;           21   
     403;   368.8222;           21   
     404;   369.6975;           17   
     405;   370.5728;           27   
     406;   371.4481;           29   
     407;   372.3233;           18   
     408;   373.1986;           15   
     409;   374.0739;           22   
     410;   374.9492;           18   
     411;   375.8244;           26   
     412;   376.6997;           28   
     413;   377.5750;           31   
     414;   378.4503;           23   
     415;   379.3255;           23   
     416;   380.2008;           27   
     417;   381.0761;           25   
     418;   381.9514;           20   
     419;   382.8266;           24   
     420;   383.7019;           24   
     421;   384.5772;           19   
     422;   385.4525;           23   
     423;   386.3277;           20   
     424;   387.2030;           18   
     425;   388.0783;           26   
     426;   388.9536;           21   
     427;   389.8288;           29   
     428;   390.7041;           18   
     429;   391.5794;           21   
     430;   392.4547;           21   
     431;   393.3299;           23   
     432;   394.2052;           22   
     433;   395.0805;           22   
     434;   395.9558;           21   
     435;   396.8310;           22   
     436;   397.7063;           28   
     437;   398.5816;           18   
     438;   399.4569;           19   
     439;   400.3321;           19   
     440;   401.2074;           18   
     441;   402.0827;           17   
     442;   402.9580;           15   
     443;   403.8332;           20   
     444;   404.7085;           22   
     445;   405.5838;           21   
     446;   406.4591;           23   
     447;   407.3343;           21   
     448;   408.2096;           22   
     449;   409.0849;           18   
     450;   409.9602;           19   
     451;   410.8354;           31   
     452;   411.7107;           25   
     453;   412.5860;           27   
     454;   413.4613;           25   
     455;   414.3365;           19   
     456;   415.2118;           24   
     457;   416.0871;           23   
     458;   416.9624;           14   
     459;   417.8376;           24   
     460;   418.7129;           26   
     461;   419.5882;           26   
     462;   420.4635;           22   
     463;   421.3387;           13   
     464;   422.2140;           27   
     465;   423.0893;           26   
     466;   423.9646;           19   
     467;   424.8398;           19   
     468;   425.7151;           17   
     469;   426.5904;           19   
     470;   427.4657;           23   
     471;   428.3409;           20   
     472;   429.2162;           27   
     473;   430.0915;           21   
     474;   430.9668;           17   
     475;   431.8420;           16   
     476;   432.7173;           29   
     477;   433.5926;           22   
     478;   434.4679;           30   
     479;   435.3431;           20   
     480;   436.2184;           24   
     481;   437.0937;           24   
     482;   437.9690;           32   
     483;   438.8442;           12   
     484;   439.7195;           19   
     485;   440.5948;           26   
     486;   441.4701;           26   
     487;   442.3453;           14   
     488;   443.2206;           26   
     489;   444.0959;           26   
     490;   444.9712;           16   
     491;   445.8464;           23   
     492;   446.7217;           21   
     493;   447.5970;           20   
     494;   448.4723;           29   
     495;   449.3475;           16   
     496;   450.2228;           11   
     497;   451.0981;           25   
     498;   451.9734;           18   
     499;   452.8486;           14   
     500;   453.7239;           20   
     501;   454.5992;           20   
     502;   455.4745;           24   
     503;   456.3497;           26   
     504;   457.2250;           18   
     505;   458.1003;           15   
     506;   458.9756;           30   
     507;   459.8508;           17   
     508;   460.7261;           15   
     509;   461.6014;           19   
     510;   462.4767;           17   
     511;   463.3519;           16   
     512;   464.2272;           25   
     513;   465.1025;           21   
     514;   465.9778;           36   
     515;   466.8530;           22   
     516;   467.7283;           13   
     517;   468.6036;           20   
     518;   469.4789;           20   
     519;   470.3541;           19   
     520;   471.2294;           20   
     521;   472.1047;           16   
     522;   472.9800;           15   
     523;   473.8552;           17   
     524;   474.7305;           25   
     525;   475.6058;           17   
     526;   476.4811;           16   
     527;   477.3563;           20   
     528;   478.2316;           14   
     529;   479.1069;           19   
     530;   479.9822;           19   
     531;   480.8574;           36   
     532;   481.7327;           19   
     533;   482.6080;           21   
     534;   483.4833;           16   
     535;   484.3585;           22   
     536;   485.2338;           20   
     537;   486.1091;           12   
     538;   486.9844;           17   
     539;   487.8596;           19   
     540;   488.7349;           23   
     541;   489.6102;           16   
     542;   490.4855;           20   
     543;   491.3607;           15   
     544;   492.2360;           31   
     545;   493.1113;           24   
     546;   493.9866;           18   
     547;   494.8618;           20   
     548;   495.7371;           14   
     549;   496.6124;           16   
     550;   497.4877;           26   
     551;   498.3629;           19   
     552;   499.2382;           13   
     553;   500.1135;           21   
     554;   500.9888;           16   
     555;   501.8640;           12   
     556;   502.7393;           25   
     557;   503.6146;           18   
     558;   504.4899;           21   
     559;   505.3651;           21   
     560;   506.2404;           15   
     561;   507.1157;           17   
     562;   507.9910;           14   
     563;   508.8662;           18   
     564;   509.7415;           20   
     565;   510.6168;           18   
     566;   511.4921;           15   
     567;   512.3673;           13   
     568;   513.2426;           12   
     569;   514.1179;           15   
     570;   514.9932;           24   
     571;   515.8684;           17   
     572;   516.7437;           15   
     573;   517.6190;           11   
     574;   518.4943;           23   
     575;   519.3695;           22   
     576;   520.2448;           24   
     577;   521.1201;           11   
     578;   521.9954;           20   
     579;   522.8706;           13   
     580;   523.7459;           17   
     581;   524.6212;           21   
     582;   525.4965;           14   
     583;   526.3717;           13   
     584;   527.2470;           25   
     585;   528.1223;           27   
     586;   528.9976;           29   
     587;   529.8728;           18   
     588;   530.7481;           20   
     589;   531.6234;           29   
     590;   532.4987;           19   
     591;   533.3739;           19   
     592;   534.2492;           17   
     593;   535.1245;           20   
     594;   535.9998;           22   
     595;   536.8750;           21   
     596;   537.7503;           20   
     597;   538.6256;           23   
     598;   539.5009;           19   
     599;   540.3761;           24   
     600;   541.2514;           25   
     601;   542.1267;           15   
     602;   543.0020;           16   
     603;   543.8772;           17   
     604;   544.7525;           19   
     605;   545.6278;           20   
     606;   546.5031;           21   
     607;   547.3783;           26   
     608;   548.2536;           18   
     609;   549.1289;           25   
     610;   550.0042;           17   
     611;   550.8794;           16   
     612;   551.7547;           26   
     613;   552.6300;           19   
     614;   553.5053;           11   
     615;   554.3805;           23   
     616;   555.2558;           21   
     617;   556.1311;           17   
     618;   557.0064;           18   
     619;   557.8816;           22   
     620;   558.7569;           22   
     621;   559.6322;           16   
     622;   560.5075;           29   
     623;   561.3827;           24   
     624;   562.2580;           19   
     625;   563.1333;           17   
     626;   564.0086;           23   
     627;   564.8838;           30   
     628;   565.7591;           23   
     629;   566.6344;           24   
     630;   567.5097;           22   
     631;   568.3849;           21   
     632;   569.2602;           24   
     633;   570.1355;           31   
     634;   571.0108;           23   
     635;   571.8860;           20   
     636;   572.7613;            9   
     637;   573.6366;           22   
     638;   574.5119;           16   
     639;   575.3871;           20   
     640;   576.2624;           18   
     641;   577.1377;           22   
     642;   578.0130;           23   
     643;   578.8882;           16   
     644;   579.7635;           21   
     645;   580.6388;           15   
     646;   581.5141;           23   
     647;   582.3893;           24   
     648;   583.2646;           12   
     649;   584.1399;           16   
     650;   585.0152;           24   
     651;   585.8904;           19   
     652;   586.7657;           17   
     653;   587.6410;           25   
     654;   588.5163;           17   
     655;   589.3915;           21   
     656;   590.2668;           19   
     657;   591.1421;           15   
     658;   592.0174;           14   
     659;   592.8926;           13   
     660;   593.7679;           17   
     661;   594.6432;           18   
     662;   595.5185;           16   
     663;   596.3937;           19   
     664;   597.2690;           21   
     665;   598.1443;           19   
     666;   599.0196;           28   
     667;   599.8948;           23   
     668;   600.7701;           14   
     669;   601.6454;           19   
     670;   602.5207;           27   
     671;   603.3959;           17   
     672;   604.2712;           25   
     673;   605.1465;           24   
     674;   606.0218;           15   
     675;   606.8970;           15   
     676;   607.7723;           23   
     677;   608.6476;           19   
     678;   609.5229;           17   
     679;   610.3981;           10   
     680;   611.2734;           21   
     681;   612.1487;           32   
     682;   613.0240;           19   
     683;   613.8992;           17   
     684;   614.7745;           25   
     685;   615.6498;           17   
     686;   616.5251;           19   
     687;   617.4003;           21   
     688;   618.2756;           16   
     689;   619.1509;           20   
     690;   620.0262;           24   
     691;   620.9014;           16   
     692;   621.7767;           14   
     693;   622.6520;           15   
     694;   623.5273;           16   
     695;   624.4025;           16   
     696;   625.2778;           18   
     697;   626.1531;           20   
     698;   627.0284;           15   
     699;   627.9036;           17   
     700;   628.7789;           16   
     701;   629.6542;           19   
     702;   630.5295;           26   
     703;   631.4047;           13   
     704;   632.2800;           17   
     705;   633.1553;           20   
     706;   634.0306;           23   
     707;   634.9058;           14   
     708;   635.7811;           13   
     709;   636.6564;           26   
     710;   637.5317;           20   
     711;   638.4069;           18   
     712;   639.2822;           14   
     713;   640.1575;           19   
     714;   641.0328;           14   
     715;   641.9080;           14   
     716;   642.7833;           20   
     717;   643.6586;           19   
     718;   644.5339;           25   
     719;   645.4091;           25   
     720;   646.2844;           17   
     721;   647.1597;           17   
     722;   648.0350;           20   
     723;   648.9102;           15   
     724;   649.7855;           13   
     725;   650.6608;           24   
     726;   651.5361;           17   
     727;   652.4113;           18   
     728;   653.2866;           21   
     729;   654.1619;           17   
     730;   655.0372;           19   
     731;   655.9124;           26   
     732;   656.7877;           14   
     733;   657.6630;           12   
     734;   658.5383;           12   
     735;   659.4135;           19   
     736;   660.2888;           14   
     737;   661.1641;           13   
     738;   662.0394;           18   
     739;   662.9146;           12   
     740;   663.7899;           19   
     741;   664.6652;           11   
     742;   665.5405;           17   
     743;   666.4157;           14   
     744;   667.2910;           16   
     745;   668.1663;           10   
     746;   669.0416;           15   
     747;   669.9168;           16   
     748;   670.7921;           10   
     749;   671.6674;           11   
     750;   672.5427;           15   
     751;   673.4179;           19   
     752;   674.2932;           15   
     753;   675.1685;           17   
     754;   676.0438;           10   
     755;   676.9190;           17   
     756;   677.7943;           16   
     757;   678.6696;           24   
     758;   679.5449;           27   
     759;   680.4201;           11   
     760;   681.2954;           14   
     761;   682.1707;           23   
     762;   683.0460;           15   
     763;   683.9212;           14   
     764;   684.7965;           15   
     765;   685.6718;           18   
     766;   686.5471;            9   
     767;   687.4223;            8   
     768;   688.2976;           14   
     769;   689.1729;           20   
     770;   690.0482;           15   
     771;   690.9234;           19   
     772;   691.7987;           21   
     773;   692.6740;           15   
     774;   693.5493;           16   
     775;   694.4245;            8   
     776;   695.2998;           13   
     777;   696.1751;           14   
     778;   697.0504;           13   
     779;   697.9256;            5   
     780;   698.8009;           18   
     781;   699.6762;           13   
     782;   700.5515;           17   
     783;   701.4267;           17   
     784;   702.3020;           10   
     785;   703.1773;           16   
     786;   704.0526;           12   
     787;   704.9278;            7   
     788;   705.8031;           13   
     789;   706.6784;           13   
     790;   707.5537;           14   
     791;   708.4289;           16   
     792;   709.3042;           16   
     793;   710.1795;           10   
     794;   711.0548;            7   
     795;   711.9300;           13   
     796;   712.8053;           14   
     797;   713.6806;           21   
     798;   714.5559;           14   
     799;   715.4311;            7   
     800;   716.3064;            7   
     801;   717.1817;           12   
     802;   718.0570;           15   
     803;   718.9322;           13   
     804;   719.8075;           13   
     805;   720.6828;            7   
     806;   721.5581;           13   
     807;   722.4333;           14   
     808;   723.3086;           12   
     809;   724.1839;           20   
     810;   725.0592;           10   
     811;   725.9344;           11   
     812;   726.8097;            6   
     813;   727.6850;           10   
     814;   728.5603;           12   
     815;   729.4355;           10   
     816;   730.3108;           10   
     817;   731.1861;           13   
     818;   732.0614;            8   
     819;   732.9366;           10   
     820;   733.8119;            5   
     821;   734.6872;           13   
     822;   735.5625;            8   
     823;   736.4377;           14   
     824;   737.3130;            5   
     825;   738.1883;           15   
     826;   739.0636;           13   
     827;   739.9388;            6   
     828;   740.8141;           18   
     829;   741.6894;            6   
     830;   742.5647;            9   
     831;   743.4399;           12   
     832;   744.3152;           13   
     833;   745.1905;           13   
     834;   746.0658;            9   
     835;   746.9410;           10   
     836;   747.8163;            8   
     837;   748.6916;           10   
     838;   749.5669;           12   
     839;   750.4421;            8   
     840;   751.3174;            7   
     841;   752.1927;            8   
     842;   753.0680;           11   
     843;   753.9432;            5   
     844;   754.8185;            5   
     845;   755.6938;           10   
     846;   756.5691;           10   
     847;   757.4443;           10   
     848;   758.3196;            7   
     849;   759.1949;            7   
     850;   760.0702;           16   
     851;   760.9454;            9   
     852;   761.8207;            3   
     853;   762.6960;            5   
     854;   763.5713;           11   
     855;   764.4465;            9   
     856;   765.3218;            8   
     857;   766.1971;            5   
     858;   767.0724;            7   
     859;   767.9476;            5   
     860;   768.8229;            6   
     861;   769.6982;           11   
     862;   770.5735;           10   
     863;   771.4487;            7   
     864;   772.3240;            8   
     865;   773.1993;            4   
     866;   774.0746;            5   
     867;   774.9498;            5   
     868;   775.8251;            6   
     869;   776.7004;           14   
     870;   777.5757;            6   
     871;   778.4509;            2   
     872;   779.3262;           10   
     873;   780.2015;            7   
     874;   781.0768;            3   
     875;   781.9520;            9   
     876;   782.8273;           10   
     877;   783.7026;            6   
     878;   784.5779;           12   
     879;   785.4531;            9   
     880;   786.3284;           13   
     881;   787.2037;            7   
     882;   788.0790;            8   
     883;   788.9542;            9   
     884;   789.8295;            4   
     885;   790.7048;            6   
     886;   791.5801;           12   
     887;   792.4553;            5   
     888;   793.3306;            6   
     889;   794.2059;            9   
     890;   795.0812;           12   
     891;   795.9564;           10   
     892;   796.8317;            6   
     893;   797.7070;            7   
     894;   798.5823;            4   
     895;   799.4575;            6   
     896;   800.3328;            8   
     897;   801.2081;            8   
     898;   802.0834;            8   
     899;   802.9586;            8   
     900;   803.8339;            5   
     901;   804.7092;            7   
     902;   805.5845;            8   
     903;   806.4597;            9   
     904;   807.3350;            6   
     905;   808.2103;            9   
     906;   809.0856;            7   
     907;   809.9608;            5   
     908;   810.8361;           10   
     909;   811.7114;            8   
     910;   812.5867;            6   
     911;   813.4619;            6   
     912;   814.3372;            4   
     913;   815.2125;            6   
     914;   816.0878;           13   
     915;   816.9631;            2   
     916;   817.8383;            5   
     917;   818.7136;            8   
     918;   819.5889;            4   
     919;   820.4642;            8   
     920;   821.3394;            9   
     921;   822.2147;            9   
     922;   823.0900;            1   
     923;   823.9653;            9   
     924;   824.8405;            6   
     925;   825.7158;            5   
     926;   826.5911;            3   
     927;   827.4664;            8   
     928;   828.3416;            7   
     929;   829.2169;            8   
     930;   830.0922;            3   
     931;   830.9675;            6   
     932;   831.8427;            4   
     933;   832.7180;            7   
     934;   833.5933;            3   
     935;   834.4686;           10   
     936;   835.3438;            5   
     937;   836.2191;            4   
     938;   837.0944;            1   
     939;   837.9697;            3   
     940;   838.8449;            3   
     941;   839.7202;            5   
     942;   840.5955;            3   
     943;   841.4708;            6   
     944;   842.3460;            5   
     945;   843.2213;            3   
     946;   844.0966;            1   
     947;   844.9719;            6   
     948;   845.8471;            5   
     949;   846.7224;            5   
     950;   847.5977;            2   
     951;   848.4730;            3   
     952;   849.3482;            3   
     953;   850.2235;            6   
     954;   851.0988;            4   
     955;   851.9741;            5   
     956;   852.8493;            4   
     957;   853.7246;            6   
     958;   854.5999;            4   
     959;   855.4752;            1   
     960;   856.3504;            1   
     961;   857.2257;            5   
     962;   858.1010;            3   
     963;   858.9763;            8   
     964;   859.8515;            2   
     965;   860.7268;            7   
     966;   861.6021;            5   
     967;   862.4774;            2   
     968;   863.3526;            4   
     969;   864.2279;            1   
     970;   865.1032;            3   
     971;   865.9785;            2   
     972;   866.8537;            6   
     973;   867.7290;            3   
     974;   868.6043;            2   
     975;   869.4796;            6   
     976;   870.3548;            4   
     977;   871.2301;            3   
     978;   872.1054;            4   
     979;   872.9807;            1   
     980;   873.8559;            2   
     981;   874.7312;            4   
     982;   875.6065;            5   
     983;   876.4818;            4   
     984;   877.3570;            6   
     985;   878.2323;            5   
     986;   879.1076;            4   
     987;   879.9829;            6   
     988;   880.8581;            5   
     989;   881.7334;            2   
     990;   882.6087;            6   
     991;   883.4840;            1   
     992;   884.3592;            3   
     993;   885.2345;            3   
     994;   886.1098;            5   
     995;   886.9851;            2   
     996;   887.8603;            6   
     997;   888.7356;            6   
     998;   889.6109;            0   
     999;   890.4862;            1   
    1000;   891.3614;            5   
    1001;   892.2367;            3   
    1002;   893.1120;            0   
    1003;   893.9873;            1   
    1004;   894.8625;            0   
    1005;   895.7378;            7   
    1006;   896.6131;            4   
    1007;   897.4884;            3   
    1008;   898.3636;            2   
    1009;   899.2389;            2   
    1010;   900.1142;            1   
    1011;   900.9895;            4   
    1012;   901.8647;            2   
    1013;   902.7400;            3   
    1014;   903.6153;            2   
    1015;   904.4906;            8   
    1016;   905.3658;            1   
    1017;   906.2411;            5   
    1018;   907.1164;            5   
    1019;   907.9917;            1   
    1020;   908.8669;            2   
    1021;   909.7422;            2   
    1022;   910.6175;            2   
    1023;   911.4928;            3   
    1024;   912.3680;            2   
    1025;   913.2433;            2   
    1026;   914.1186;            5   
    1027;   914.9939;            0   
    1028;   915.8691;            5   
    1029;   916.7444;            4   
    1030;   917.6197;            3   
    1031;   918.4950;            3   
    1032;   919.3702;            1   
    1033;   920.2455;            4   
    1034;   921.1208;            1   
    1035;   921.9961;            2   
    1036;   922.8713;            1   
    1037;   923.7466;            2   
    1038;   924.6219;            4   
    1039;   925.4972;            2   
    1040;   926.3724;            5   
    1041;   927.2477;            1   
    1042;   928.1230;            3   
    1043;   928.9983;            6   
    1044;   929.8735;            6   
    1045;   930.7488;            2   
    1046;   931.6241;            1   
    1047;   932.4994;            5   
    1048;   933.3746;            3   
    1049;   934.2499;            0   
    1050;   935.1252;            3   
    1051;   936.0005;            3   
    1052;   936.8757;            2   
    1053;   937.7510;            3   
    1054;   938.6263;            1   
    1055;   939.5016;            2   
    1056;   940.3768;            2   
    1057;   941.2521;            3   
    1058;   942.1274;            2   
    1059;   943.0027;            2   
    1060;   943.8779;            2   
    1061;   944.7532;            4   
    1062;   945.6285;            5   
    1063;   946.5038;            2   
    1064;   947.3790;            1   
