Kanal;   Energie(keV); Impulse
     245;   230.5288;          293   
     246;   231.4041;          251   
     247;   232.2793;          296   
     248;   233.1546;          270   
     249;   234.0299;          267   
     250;   234.9052;          261   
     251;   235.7804;          223   
     252;   236.6557;          255   
     253;   237.5310;          254   
     254;   238.4063;          231   
     255;   239.2815;          249   
     256;   240.1568;          225   
     257;   241.0321;          268   
     258;   241.9074;          271   
     259;   242.7826;          301   
     260;   243.6579;          291   
     261;   244.5332;          262   
     262;   245.4085;          245   
     263;   246.2837;          254   
     264;   247.1590;          328   
     265;   248.0343;          994   
     266;   248.9096;         1744   
     267;   249.7848;          866   
     268;   250.6601;          263   
     269;   251.5354;          238   
     270;   252.4107;          240   
     271;   253.2859;          247   
     272;   254.1612;          213   
     273;   255.0365;          209   
     274;   255.9118;          217   
     275;   256.7870;          211   
     276;   257.6623;          176   
     277;   258.5376;          201   
     278;   259.4129;          218   
     279;   260.2881;          224   
     280;   261.1634;          208   
     281;   262.0387;          208   
     282;   262.9140;          196   
     283;   263.7892;          188   
     284;   264.6645;          212   
     285;   265.5398;          191   
     286;   266.4151;          202   
     287;   267.2903;          205   
     288;   268.1656;          191   
     289;   269.0409;          206   
     290;   269.9162;          164   
     291;   270.7914;          194   
     292;   271.6667;          205   
     293;   272.5420;          203   
     294;   273.4173;          206   
     295;   274.2925;          213   
     296;   275.1678;          214   
     297;   276.0431;          186   
     298;   276.9184;          182   
     299;   277.7936;          185   
     300;   278.6689;          182   
     301;   279.5442;          169   
     302;   280.4195;          165   
     303;   281.2947;          187   
     304;   282.1700;          194   
     305;   283.0453;          167   
     306;   283.9206;          169   
     307;   284.7958;          175   
     308;   285.6711;          173   
     309;   286.5464;          164   
     310;   287.4217;          188   
     311;   288.2969;          175   
     312;   289.1722;          166   
     313;   290.0475;          150   
     314;   290.9228;          156   
     315;   291.7980;          170   
     316;   292.6733;          172   
     317;   293.5486;          145   
     318;   294.4239;          176   
     319;   295.2991;          148   
     320;   296.1744;          158   
     321;   297.0497;          156   
     322;   297.9250;          152   
     323;   298.8002;          177   
     324;   299.6755;          206   
     325;   300.5508;          236   
     326;   301.4261;          214   
     327;   302.3013;          169   
     328;   303.1766;          158   
     329;   304.0519;          166   
     330;   304.9272;          135   
     331;   305.8024;          153   
     332;   306.6777;          188   
     333;   307.5530;          157   
     334;   308.4283;          132   
     335;   309.3035;          127   
     336;   310.1788;          137   
     337;   311.0541;          132   
     338;   311.9294;          140   
     339;   312.8046;          131   
     340;   313.6799;          129   
     341;   314.5552;          157   
     342;   315.4305;          170   
     343;   316.3057;          158   
     344;   317.1810;          149   
     345;   318.0563;          158   
     346;   318.9316;          123   
     347;   319.8068;          143   
     348;   320.6821;          148   
     349;   321.5574;          141   
     350;   322.4327;          144   
     351;   323.3079;          167   
     352;   324.1832;          117   
     353;   325.0585;          123   
     354;   325.9338;          144   
     355;   326.8090;          140   
     356;   327.6843;          131   
     357;   328.5596;          148   
     358;   329.4349;          166   
     359;   330.3101;          155   
     360;   331.1854;          144   
     361;   332.0607;          112   
     362;   332.9360;          148   
     363;   333.8112;          132   
     364;   334.6865;          133   
     365;   335.5618;          130   
     366;   336.4371;          108   
     367;   337.3123;          141   
     368;   338.1876;          108   
     369;   339.0629;          150   
     370;   339.9382;          109   
     371;   340.8134;          131   
     372;   341.6887;          140   
     373;   342.5640;          130   
     374;   343.4393;          134   
     375;   344.3145;          136   
     376;   345.1898;          124   
     377;   346.0651;          134   
     378;   346.9404;          188   
     379;   347.8156;          720   
     380;   348.6909;         3048   
     381;   349.5662;         3766   
     382;   350.4415;         1219   
     383;   351.3167;          219   
     384;   352.1920;          123   
     385;   353.0673;          128   
     386;   353.9426;          106   
     387;   354.8178;          120   
     388;   355.6931;          109   
     389;   356.5684;          141   
     390;   357.4437;          144   
     391;   358.3189;          115   
     392;   359.1942;           96   
     393;   360.0695;           95   
     394;   360.9448;          101   
     395;   361.8200;          107   
     396;   362.6953;          111   
     397;   363.5706;           99   
     398;   364.4459;          100   
     399;   365.3211;          104   
     400;   366.1964;          119   
     401;   367.0717;          106   
     402;   367.9470;          102   
     403;   368.8222;          120   
     404;   369.6975;           88   
     405;   370.5728;          101   
     406;   371.4481;          119   
     407;   372.3233;          169   
     408;   373.1986;          227   
     409;   374.0739;          127   
     410;   374.9492;          119   
     411;   375.8244;          129   
     412;   376.6997;           87   
     413;   377.5750;           88   
     414;   378.4503;          102   
     415;   379.3255;           98   
     416;   380.2008;           96   
     417;   381.0761;           97   
     418;   381.9514;          106   
     419;   382.8266;           96   
     420;   383.7019;           98   
     421;   384.5772;           98   
     422;   385.4525;           96   
     423;   386.3277;           86   
     424;   387.2030;           84   
     425;   388.0783;          113   
     426;   388.9536;           86   
     427;   389.8288;          110   
     428;   390.7041;          100   
     429;   391.5794;           92   
     430;   392.4547;          112   
     431;   393.3299;           95   
     432;   394.2052;          115   
     433;   395.0805;           96   
     434;   395.9558;           87   
     435;   396.8310;          102   
     436;   397.7063;           90   
     437;   398.5816;          105   
     438;   399.4569;           92   
     439;   400.3321;           81   
     440;   401.2074;           86   
     441;   402.0827;           93   
     442;   402.9580;           91   
     443;   403.8332;           97   
     444;   404.7085;          106   
     445;   405.5838;           71   
     446;   406.4591;           86   
     447;   407.3343;           76   
     448;   408.2096;           97   
     449;   409.0849;           88   
     450;   409.9602;           92   
     451;   410.8354;          100   
     452;   411.7107;           86   
     453;   412.5860;           95   
     454;   413.4613;           86   
     455;   414.3365;           81   
     456;   415.2118;          158   
     457;   416.0871;          283   
     458;   416.9624;          360   
     459;   417.8376;          162   
     460;   418.7129;           85   
     461;   419.5882;           62   
     462;   420.4635;           90   
     463;   421.3387;           97   
     464;   422.2140;           93   
     465;   423.0893;           88   
     466;   423.9646;           84   
     467;   424.8398;           91   
     468;   425.7151;           79   
     469;   426.5904;           85   
     470;   427.4657;           78   
     471;   428.3409;           76   
     472;   429.2162;           82   
     473;   430.0915;           73   
     474;   430.9668;           94   
     475;   431.8420;           78   
     476;   432.7173;           89   
     477;   433.5926;           74   
     478;   434.4679;           82   
     479;   435.3431;           92   
     480;   436.2184;           70   
     481;   437.0937;           79   
