Kanal;   Energie(keV); Impulse
     541;   489.6102;           81   
     542;   490.4855;           75   
     543;   491.3607;          113   
     544;   492.2360;           88   
     545;   493.1113;          102   
     546;   493.9866;          153   
     547;   494.8618;          136   
     548;   495.7371;          101   
     549;   496.6124;           95   
     550;   497.4877;          103   
     551;   498.3629;           86   
     552;   499.2382;          105   
     553;   500.1135;           81   
     554;   500.9888;           87   
     555;   501.8640;           95   
     556;   502.7393;           79   
     557;   503.6146;           99   
     558;   504.4899;           81   
     559;   505.3651;           98   
     560;   506.2404;           92   
     561;   507.1157;           99   
     562;   507.9910;          103   
     563;   508.8662;          112   
     564;   509.7415;           88   
     565;   510.6168;           74   
     566;   511.4921;           89   
     567;   512.3673;           91   
     568;   513.2426;           79   
     569;   514.1179;           90   
     570;   514.9932;           92   
     571;   515.8684;          147   
     572;   516.7437;          141   
     573;   517.6190;          134   
     574;   518.4943;          108   
     575;   519.3695;           59   
     576;   520.2448;           81   
     577;   521.1201;           88   
     578;   521.9954;           79   
     579;   522.8706;           90   
     580;   523.7459;           82   
     581;   524.6212;           93   
     582;   525.4965;           84   
     583;   526.3717;           82   
     584;   527.2470;           86   
     585;   528.1223;           85   
     586;   528.9976;           84   
     587;   529.8728;           89   
     588;   530.7481;           93   
     589;   531.6234;           80   
     590;   532.4987;           84   
     591;   533.3739;           90   
     592;   534.2492;           78   
     593;   535.1245;           91   
     594;   535.9998;           73   
     595;   536.8750;           89   
     596;   537.7503;           74   
     597;   538.6256;           89   
     598;   539.5009;           89   
     599;   540.3761;           86   
     600;   541.2514;          110   
     601;   542.1267;           82   
     602;   543.0020;           74   
     603;   543.8772;           90   
     604;   544.7525;           60   
     605;   545.6278;           79   
     606;   546.5031;           73   
     607;   547.3783;           85   
     608;   548.2536;           77   
     609;   549.1289;           69   
     610;   550.0042;           78   
     611;   550.8794;           77   
     612;   551.7547;           89   
     613;   552.6300;           86   
     614;   553.5053;           91   
     615;   554.3805;           70   
     616;   555.2558;           79   
     617;   556.1311;           77   
     618;   557.0064;           94   
     619;   557.8816;          100   
     620;   558.7569;           73   
     621;   559.6322;           97   
     622;   560.5075;           75   
     623;   561.3827;           82   
     624;   562.2580;           86   
     625;   563.1333;           96   
     626;   564.0086;           91   
     627;   564.8838;           79   
     628;   565.7591;           78   
     629;   566.6344;           72   
     630;   567.5097;           90   
     631;   568.3849;           93   
     632;   569.2602;          145   
     633;   570.1355;          157   
     634;   571.0108;          119   
     635;   571.8860;           78   
     636;   572.7613;          106   
     637;   573.6366;           99   
     638;   574.5119;           88   
     639;   575.3871;           89   
     640;   576.2624;           93   
     641;   577.1377;           77   
     642;   578.0130;           73   
     643;   578.8882;           84   
     644;   579.7635;           81   
     645;   580.6388;           95   
     646;   581.5141;           76   
     647;   582.3893;           94   
     648;   583.2646;           86   
     649;   584.1399;           86   
     650;   585.0152;           91   
     651;   585.8904;           98   
     652;   586.7657;           77   
