Kanal;   Energie(keV); Impulse
       1;    16.9617;         1359   
       2;    17.8370;         1307   
       3;    18.7122;         1292   
       4;    19.5875;         1243   
       5;    20.4628;         1184   
       6;    21.3381;         1140   
       7;    22.2133;         1102   
       8;    23.0886;         1157   
       9;    23.9639;         1033   
      10;    24.8392;         1051   
      11;    25.7144;         1041   
      12;    26.5897;         1006   
      13;    27.4650;          999   
      14;    28.3403;          937   
      15;    29.2155;         1021   
      16;    30.0908;          979   
      17;    30.9661;          959   
      18;    31.8414;          888   
      19;    32.7166;          995   
      20;    33.5919;          889   
      21;    34.4672;          952   
      22;    35.3425;          951   
      23;    36.2177;          967   
      24;    37.0930;          941   
      25;    37.9683;          910   
      26;    38.8436;          890   
      27;    39.7188;          890   
      28;    40.5941;          980   
      29;    41.4694;         1024   
      30;    42.3447;          982   
      31;    43.2199;          883   
      32;    44.0952;          886   
      33;    44.9705;          834   
      34;    45.8458;          851   
      35;    46.7210;          833   
      36;    47.5963;          928   
      37;    48.4716;          956   
      38;    49.3469;          895   
      39;    50.2221;          885   
      40;    51.0974;          868   
      41;    51.9727;          835   
      42;    52.8480;          810   
      43;    53.7232;          810   
      44;    54.5985;          823   
      45;    55.4738;          803   
      46;    56.3491;          791   
      47;    57.2243;          775   
      48;    58.0996;          789   
      49;    58.9749;          857   
      50;    59.8502;          805   
      51;    60.7254;          838   
      52;    61.6007;          868   
      53;    62.4760;          860   
      54;    63.3513;          841   
      55;    64.2265;          885   
      56;    65.1018;          825   
      57;    65.9771;          898   
      58;    66.8524;          871   
      59;    67.7276;          868   
      60;    68.6029;          935   
      61;    69.4782;          953   
      62;    70.3535;          938   
      63;    71.2287;          984   
      64;    72.1040;         1019   
      65;    72.9793;         1036   
      66;    73.8546;         1436   
      67;    74.7298;         1816   
      68;    75.6051;         1648   
      69;    76.4804;         2400   
      70;    77.3557;         1984   
      71;    78.2309;         1201   
      72;    79.1062;          959   
      73;    79.9815;         1033   
      74;    80.8568;         1033   
      75;    81.7320;         1053   
      76;    82.6073;         1067   
      77;    83.4826;         1112   
      78;    84.3579;         1259   
      79;    85.2331;         1394   
      80;    86.1084;         1920   
      81;    86.9837;         1822   
      82;    87.8590;         1378   
      83;    88.7342;         1488   
      84;    89.6095;         1355   
      85;    90.4848;         1238   
      86;    91.3601;         1161   
      87;    92.2353;         1142   
      88;    93.1106;         1161   
      89;    93.9859;         1148   
      90;    94.8612;         1215   
      91;    95.7364;         1164   
      92;    96.6117;         1193   
      93;    97.4870;         1143   
      94;    98.3623;         1174   
      95;    99.2375;         1222   
      96;   100.1128;         1264   
      97;   100.9881;         1257   
      98;   101.8634;         1221   
      99;   102.7386;         1219   
     100;   103.6139;         1226   
     101;   104.4892;         1182   
     102;   105.3645;         1280   
     103;   106.2397;         1257   
     104;   107.1150;         1292   
     105;   107.9903;         1186   
     106;   108.8656;         1318   
     107;   109.7408;         1332   
     108;   110.6161;         1309   
     109;   111.4914;         1326   
     110;   112.3667;         1365   
     111;   113.2419;         1417   
     112;   114.1172;         1337   
     113;   114.9925;         1342   
     114;   115.8678;         1396   
     115;   116.7430;         1372   
     116;   117.6183;         1309   
     117;   118.4936;         1361   
     118;   119.3689;         1412   
     119;   120.2441;         1318   
     120;   121.1194;         1455   
     121;   121.9947;         3436   
     122;   122.8700;         9997   
     123;   123.7452;         8485   
     124;   124.6205;         2444   
     125;   125.4958;         1254   
     126;   126.3711;         1109   
     127;   127.2463;         1163   
     128;   128.1216;         1111   
     129;   128.9969;         1171   
     130;   129.8722;         1111   
     131;   130.7474;         1216   
     132;   131.6227;         1162   
     133;   132.4980;         1137   
     134;   133.3733;         1135   
     135;   134.2485;         1069   
     136;   135.1238;         1117   
     137;   135.9991;         1132   
     138;   136.8744;         1095   
     139;   137.7496;         1122   
     140;   138.6249;         1062   
     141;   139.5002;         1085   
     142;   140.3755;         1128   
     143;   141.2507;         1085   
     144;   142.1260;         1100   
     145;   143.0013;         1170   
     146;   143.8766;         1059   
     147;   144.7518;         1125   
     148;   145.6271;         1188   
     149;   146.5024;         1096   
     150;   147.3777;         1074   
     151;   148.2529;         1117   
     152;   149.1282;         1205   
     153;   150.0035;         1124   
     154;   150.8788;         1170   
     155;   151.7540;         1108   
     156;   152.6293;         1144   
     157;   153.5046;         1053   
     158;   154.3799;         1186   
     159;   155.2551;         1145   
     160;   156.1304;         1076   
     161;   157.0057;         1209   
     162;   157.8810;         1123   
     163;   158.7562;         1067   
     164;   159.6315;         1127   
     165;   160.5068;         1122   
     166;   161.3821;         1118   
     167;   162.2573;         1121   
     168;   163.1326;         1139   
     169;   164.0079;         1057   
     170;   164.8832;         1061   
     171;   165.7584;         1041   
     172;   166.6337;         1050   
     173;   167.5090;         1040   
     174;   168.3843;         1037   
     175;   169.2595;         1008   
     176;   170.1348;         1020   
     177;   171.0101;         1017   
     178;   171.8854;         1049   
     179;   172.7606;         1062   
     180;   173.6359;         1016   
     181;   174.5112;          996   
     182;   175.3865;         1048   
     183;   176.2617;         1022   
     184;   177.1370;         1044   
     185;   178.0123;         1043   
     186;   178.8876;         1039   
     187;   179.7628;         1057   
     188;   180.6381;         1038   
     189;   181.5134;         1040   
     190;   182.3887;         1111   
     191;   183.2639;         1090   
     192;   184.1392;         1145   
     193;   185.0145;         1241   
     194;   185.8898;         1244   
     195;   186.7650;         1269   
     196;   187.6403;         1312   
     197;   188.5156;         1205   
     198;   189.3909;         1281   
     199;   190.2661;         1264   
     200;   191.1414;         1364   
     201;   192.0167;         1230   
     202;   192.8920;         1197   
     203;   193.7672;         1251   
     204;   194.6425;         1185   
     205;   195.5178;         1162   
     206;   196.3931;         1193   
     207;   197.2683;         1086   
     208;   198.1436;         1133   
     209;   199.0189;         1134   
     210;   199.8942;         1140   
     211;   200.7694;         1130   
     212;   201.6447;         1086   
     213;   202.5200;         1066   
     214;   203.3953;         1122   
     215;   204.2705;         1124   
     216;   205.1458;         1142   
     217;   206.0211;         1044   
     218;   206.8964;         1017   
     219;   207.7716;         1054   
     220;   208.6469;         1012   
     221;   209.5222;         1096   
     222;   210.3975;         1034   
     223;   211.2727;         1036   
     224;   212.1480;         1028   
     225;   213.0233;         1047   
     226;   213.8986;         1063   
     227;   214.7738;          968   
     228;   215.6491;         1021   
     229;   216.5244;          995   
     230;   217.3997;          994   
     231;   218.2749;          980   
     232;   219.1502;          983   
     233;   220.0255;          947   
     234;   220.9008;          993   
     235;   221.7760;         1007   
     236;   222.6513;          966   
     237;   223.5266;          908   
     238;   224.4019;          963   
     239;   225.2771;          929   
     240;   226.1524;          919   
     241;   227.0277;          879   
     242;   227.9030;          912   
     243;   228.7782;          936   
     244;   229.6535;          850   
     245;   230.5288;          952   
     246;   231.4041;          869   
     247;   232.2793;          842   
     248;   233.1546;          845   
     249;   234.0299;          871   
     250;   234.9052;          901   
     251;   235.7804;          863   
     252;   236.6557;          849   
     253;   237.5310;          779   
     254;   238.4063;          818   
     255;   239.2815;          942   
     256;   240.1568;          868   
     257;   241.0321;          820   
     258;   241.9074;          807   
     259;   242.7826;          865   
     260;   243.6579;          935   
     261;   244.5332;         1938   
     262;   245.4085;         2943   
     263;   246.2837;         1685   
     264;   247.1590;          900   
     265;   248.0343;          781   
     266;   248.9096;          767   
     267;   249.7848;          764   
     268;   250.6601;          753   
     269;   251.5354;          746   
     270;   252.4107;          762   
     271;   253.2859;          777   
     272;   254.1612;          701   
     273;   255.0365;          788   
     274;   255.9118;          767   
     275;   256.7870;          734   
     276;   257.6623;          739   
     277;   258.5376;          728   
     278;   259.4129;          714   
     279;   260.2881;          751   
     280;   261.1634;          728   
     281;   262.0387;          699   
     282;   262.9140;          760   
     283;   263.7892;          700   
     284;   264.6645;          700   
     285;   265.5398;          666   
     286;   266.4151;          727   
     287;   267.2903;          704   
     288;   268.1656;          676   
     289;   269.0409;          713   
     290;   269.9162;          707   
     291;   270.7914;          694   
     292;   271.6667;          660   
     293;   272.5420;          672   
     294;   273.4173;          663   
     295;   274.2925;          643   
