Kanal;   Energie(keV); Impulse
     245;   230.5288;          137   
     246;   231.4041;          130   
     247;   232.2793;          136   
     248;   233.1546;          131   
     249;   234.0299;          125   
     250;   234.9052;          131   
     251;   235.7804;          125   
     252;   236.6557;          128   
     253;   237.5310;          132   
     254;   238.4063;          128   
     255;   239.2815;          132   
     256;   240.1568;          139   
     257;   241.0321;          157   
     258;   241.9074;          220   
     259;   242.7826;          286   
     260;   243.6579;          187   
     261;   244.5332;          119   
     262;   245.4085;          164   
     263;   246.2837;          129   
     264;   247.1590;          129   
     265;   248.0343;          126   
     266;   248.9096;          106   
     267;   249.7848;           97   
     268;   250.6601;          117   
     269;   251.5354;          117   
     270;   252.4107;          118   
     271;   253.2859;          116   
     272;   254.1612;          114   
     273;   255.0365;           91   
     274;   255.9118;          122   
     275;   256.7870;          107   
     276;   257.6623;          122   
     277;   258.5376;           86   
     278;   259.4129;          101   
     279;   260.2881;           90   
     280;   261.1634;          109   
     281;   262.0387;          113   
     282;   262.9140;           93   
     283;   263.7892;          121   
     284;   264.6645;          111   
     285;   265.5398;           99   
     286;   266.4151;           86   
     287;   267.2903;           94   
     288;   268.1656;          104   
     289;   269.0409;           86   
     290;   269.9162;           90   
     291;   270.7914;           93   
     292;   271.6667;           87   
     293;   272.5420;          103   
     294;   273.4173;           99   
     295;   274.2925;           99   
     296;   275.1678;          107   
     297;   276.0431;           97   
     298;   276.9184;           98   
     299;   277.7936;           85   
     300;   278.6689;           81   
     301;   279.5442;           90   
     302;   280.4195;          100   
     303;   281.2947;          102   
     304;   282.1700;          109   
     305;   283.0453;           91   
     306;   283.9206;          121   
     307;   284.7958;           93   
     308;   285.6711;           80   
     309;   286.5464;           66   
     310;   287.4217;          103   
     311;   288.2969;           89   
     312;   289.1722;           79   
     313;   290.0475;           79   
     314;   290.9228;           72   
     315;   291.7980;           92   
     316;   292.6733;          100   
     317;   293.5486;           89   
     318;   294.4239;           95   
     319;   295.2991;           82   
     320;   296.1744;           84   
     321;   297.0497;           77   
     322;   297.9250;           73   
     323;   298.8002;          126   
     324;   299.6755;          124   
     325;   300.5508;           93   
     326;   301.4261;           73   
     327;   302.3013;           79   
     328;   303.1766;           79   
     329;   304.0519;           85   
     330;   304.9272;           74   
     331;   305.8024;           80   
     332;   306.6777;           76   
     333;   307.5530;           87   
     334;   308.4283;           71   
     335;   309.3035;           66   
     336;   310.1788;           67   
     337;   311.0541;           64   
     338;   311.9294;           65   
     339;   312.8046;           82   
     340;   313.6799;           81   
     341;   314.5552;           72   
     342;   315.4305;           72   
     343;   316.3057;           78   
     344;   317.1810;           65   
     345;   318.0563;           73   
     346;   318.9316;           89   
     347;   319.8068;           73   
     348;   320.6821;           64   
     349;   321.5574;           85   
     350;   322.4327;           74   
     351;   323.3079;           60   
     352;   324.1832;           58   
     353;   325.0585;           60   
     354;   325.9338;           81   
     355;   326.8090;           69   
     356;   327.6843;           89   
     357;   328.5596;           78   
     358;   329.4349;           64   
     359;   330.3101;           69   
     360;   331.1854;           61   
     361;   332.0607;           77   
     362;   332.9360;           51   
     363;   333.8112;           79   
     364;   334.6865;           67   
     365;   335.5618;           66   
     366;   336.4371;           61   
     367;   337.3123;           65   
     368;   338.1876;           66   
     369;   339.0629;           66   
     370;   339.9382;           65   
     371;   340.8134;           80   
     372;   341.6887;           68   
     373;   342.5640;          103   
     374;   343.4393;           89   
     375;   344.3145;           61   
