Kanal;   Energie(keV); Impulse
     245;   230.5288;           17   
     246;   231.4041;           22   
     247;   232.2793;           25   
     248;   233.1546;           23   
     249;   234.0299;           23   
     250;   234.9052;           21   
     251;   235.7804;           16   
     252;   236.6557;           21   
     253;   237.5310;           19   
     254;   238.4063;           25   
     255;   239.2815;           30   
     256;   240.1568;           45   
     257;   241.0321;           46   
     258;   241.9074;           33   
     259;   242.7826;           32   
     260;   243.6579;           21   
     261;   244.5332;           30   
     262;   245.4085;           26   
     263;   246.2837;           15   
     264;   247.1590;           21   
     265;   248.0343;           18   
     266;   248.9096;            9   
     267;   249.7848;           18   
     268;   250.6601;           25   
     269;   251.5354;           16   
     270;   252.4107;           25   
     271;   253.2859;           12   
     272;   254.1612;           12   
     273;   255.0365;            9   
     274;   255.9118;           20   
     275;   256.7870;           13   
     276;   257.6623;           21   
     277;   258.5376;           13   
     278;   259.4129;           21   
     279;   260.2881;           10   
     280;   261.1634;           21   
     281;   262.0387;           19   
     282;   262.9140;           17   
     283;   263.7892;           14   
     284;   264.6645;           14   
     285;   265.5398;           19   
     286;   266.4151;           12   
     287;   267.2903;           27   
     288;   268.1656;           16   
     289;   269.0409;           23   
     290;   269.9162;           14   
     291;   270.7914;           14   
     292;   271.6667;           16   
     293;   272.5420;           23   
     294;   273.4173;           18   
     295;   274.2925;           15   
     296;   275.1678;           17   
     297;   276.0431;           16   
     298;   276.9184;            9   
     299;   277.7936;           16   
     300;   278.6689;           15   
     301;   279.5442;           19   
     302;   280.4195;           18   
     303;   281.2947;           11   
     304;   282.1700;           19   
     305;   283.0453;            6   
     306;   283.9206;           12   
     307;   284.7958;           15   
     308;   285.6711;           13   
     309;   286.5464;           12   
     310;   287.4217;           14   
     311;   288.2969;           23   
     312;   289.1722;           16   
     313;   290.0475;           11   
     314;   290.9228;           12   
     315;   291.7980;           12   
     316;   292.6733;           18   
     317;   293.5486;           16   
     318;   294.4239;           13   
     319;   295.2991;           17   
     320;   296.1744;           17   
     321;   297.0497;           20   
     322;   297.9250;           14   
     323;   298.8002;           12   
     324;   299.6755;           19   
     325;   300.5508;           27   
     326;   301.4261;           17   
     327;   302.3013;            6   
     328;   303.1766;           11   
     329;   304.0519;           13   
     330;   304.9272;           10   
     331;   305.8024;           13   
     332;   306.6777;           14   
     333;   307.5530;           15   
     334;   308.4283;           11   
     335;   309.3035;           10   
     336;   310.1788;           15   
     337;   311.0541;           11   
     338;   311.9294;           10   
     339;   312.8046;           16   
     340;   313.6799;           13   
     341;   314.5552;           11   
     342;   315.4305;           13   
     343;   316.3057;           10   
     344;   317.1810;           10   
     345;   318.0563;           13   
     346;   318.9316;            7   
     347;   319.8068;           12   
     348;   320.6821;           12   
     349;   321.5574;           11   
     350;   322.4327;            7   
     351;   323.3079;           14   
     352;   324.1832;            9   
     353;   325.0585;            7   
     354;   325.9338;           10   
     355;   326.8090;           16   
     356;   327.6843;            3   
     357;   328.5596;            7   
     358;   329.4349;           10   
     359;   330.3101;            6   
     360;   331.1854;            4   
     361;   332.0607;            7   
     362;   332.9360;            7   
     363;   333.8112;           12   
     364;   334.6865;           10   
     365;   335.5618;            6   
     366;   336.4371;           15   
     367;   337.3123;           16   
     368;   338.1876;           10   
     369;   339.0629;           10   
     370;   339.9382;           16   
     371;   340.8134;           13   
     372;   341.6887;            9   
     373;   342.5640;            9   
     374;   343.4393;            7   
     375;   344.3145;            6   
     376;   345.1898;           12   
     377;   346.0651;            6   
     378;   346.9404;           10   
     379;   347.8156;            5   
     380;   348.6909;            9   
     381;   349.5662;            9   
     382;   350.4415;           11   
     383;   351.3167;           15   
     384;   352.1920;           13   
     385;   353.0673;           20   
     386;   353.9426;           23   
     387;   354.8178;           17   
     388;   355.6931;           11   
     389;   356.5684;           12   
     390;   357.4437;           10   
     391;   358.3189;           12   
     392;   359.1942;           11   
     393;   360.0695;           10   
     394;   360.9448;            6   
     395;   361.8200;           12   
     396;   362.6953;            8   
     397;   363.5706;           11   
     398;   364.4459;            4   
     399;   365.3211;            8   
     400;   366.1964;            5   
     401;   367.0717;            7   
     402;   367.9470;           13   
     403;   368.8222;           11   
     404;   369.6975;            8   
     405;   370.5728;           13   
     406;   371.4481;            9   
     407;   372.3233;            5   
     408;   373.1986;            7   
     409;   374.0739;           12   
     410;   374.9492;            7   
     411;   375.8244;           10   
     412;   376.6997;            5   
     413;   377.5750;            7   
     414;   378.4503;            7   
     415;   379.3255;            5   
     416;   380.2008;            7   
     417;   381.0761;            6   
     418;   381.9514;           10   
     419;   382.8266;            9   
     420;   383.7019;            6   
     421;   384.5772;            2   
     422;   385.4525;            7   
     423;   386.3277;            7   
     424;   387.2030;            8   
     425;   388.0783;            7   
     426;   388.9536;            8   
     427;   389.8288;            8   
     428;   390.7041;            8   
     429;   391.5794;            7   
     430;   392.4547;            7   
     431;   393.3299;            9   
     432;   394.2052;            6   
     433;   395.0805;           10   
     434;   395.9558;            7   
     435;   396.8310;            5   
     436;   397.7063;            6   
     437;   398.5816;            9   
     438;   399.4569;            9   
     439;   400.3321;            8   
     440;   401.2074;           12   
     441;   402.0827;            8   
     442;   402.9580;            8   
     443;   403.8332;            8   
     444;   404.7085;            7   
     445;   405.5838;            8   
     446;   406.4591;            9   
     447;   407.3343;            7   
     448;   408.2096;            3   
     449;   409.0849;            3   
     450;   409.9602;            9   
     451;   410.8354;            8   
     452;   411.7107;            4   
     453;   412.5860;           11   
     454;   413.4613;            7   
     455;   414.3365;            7   
     456;   415.2118;            4   
     457;   416.0871;            5   
     458;   416.9624;           13   
     459;   417.8376;            5   
     460;   418.7129;            6   
     461;   419.5882;            8   
     462;   420.4635;            9   
     463;   421.3387;           12   
     464;   422.2140;           10   
     465;   423.0893;           12   
     466;   423.9646;            9   
     467;   424.8398;            3   
     468;   425.7151;           10   
     469;   426.5904;            1   
     470;   427.4657;            6   
     471;   428.3409;            4   
     472;   429.2162;            4   
     473;   430.0915;            9   
     474;   430.9668;           10   
     475;   431.8420;            4   
     476;   432.7173;            6   
     477;   433.5926;            6   
     478;   434.4679;           11   
     479;   435.3431;           10   
     480;   436.2184;            4   
     481;   437.0937;            9   
     482;   437.9690;           11   
     483;   438.8442;            4   
     484;   439.7195;            8   
     485;   440.5948;            7   
     486;   441.4701;            8   
     487;   442.3453;            4   
     488;   443.2206;            7   
     489;   444.0959;            6   
     490;   444.9712;            5   
     491;   445.8464;            6   
     492;   446.7217;            7   
     493;   447.5970;            6   
     494;   448.4723;            7   
     495;   449.3475;            5   
     496;   450.2228;            4   
     497;   451.0981;            4   
     498;   451.9734;            5   
     499;   452.8486;            2   
     500;   453.7239;           10   
     501;   454.5992;            6   
     502;   455.4745;            7   
     503;   456.3497;           10   
     504;   457.2250;            4   
     505;   458.1003;            6   
     506;   458.9756;            7   
     507;   459.8508;            6   
     508;   460.7261;            7   
     509;   461.6014;            5   
     510;   462.4767;            5   
     511;   463.3519;            2   
     512;   464.2272;            9   
     513;   465.1025;           12   
     514;   465.9778;            9   
     515;   466.8530;            5   
     516;   467.7283;            5   
     517;   468.6036;            5   
     518;   469.4789;            8   
     519;   470.3541;            2   
     520;   471.2294;            8   
     521;   472.1047;            6   
     522;   472.9800;            3   
     523;   473.8552;            7   
     524;   474.7305;            8   
     525;   475.6058;            7   
     526;   476.4811;            5   
     527;   477.3563;            7   
     528;   478.2316;            5   
     529;   479.1069;            3   
     530;   479.9822;            4   
     531;   480.8574;            4   
     532;   481.7327;            5   
     533;   482.6080;            9   
     534;   483.4833;            3   
     535;   484.3585;            5   
     536;   485.2338;            6   
     537;   486.1091;            5   
     538;   486.9844;            5   
     539;   487.8596;            8   
     540;   488.7349;            4   
     541;   489.6102;            7   
     542;   490.4855;            5   
     543;   491.3607;            7   
     544;   492.2360;            6   
     545;   493.1113;            3   
     546;   493.9866;            9   
     547;   494.8618;            7   
     548;   495.7371;            3   
     549;   496.6124;            6   
     550;   497.4877;            3   
     551;   498.3629;            4   
     552;   499.2382;            4   
     553;   500.1135;            7   
     554;   500.9888;            6   
     555;   501.8640;            7   
     556;   502.7393;            5   
     557;   503.6146;            2   
     558;   504.4899;            4   
     559;   505.3651;            6   
     560;   506.2404;           10   
     561;   507.1157;            7   
     562;   507.9910;            2   
     563;   508.8662;            7   
     564;   509.7415;            7   
     565;   510.6168;            3   
     566;   511.4921;            6   
     567;   512.3673;           13   
     568;   513.2426;           17   
     569;   514.1179;            7   
     570;   514.9932;            3   
     571;   515.8684;            9   
     572;   516.7437;            6   
     573;   517.6190;            3   
     574;   518.4943;            6   
     575;   519.3695;            3   
     576;   520.2448;            5   
     577;   521.1201;            3   
     578;   521.9954;            4   
     579;   522.8706;            5   
     580;   523.7459;            6   
     581;   524.6212;            7   
     582;   525.4965;            3   
     583;   526.3717;            4   
     584;   527.2470;            2   
     585;   528.1223;            9   
     586;   528.9976;            4   
     587;   529.8728;            6   
     588;   530.7481;            7   
     589;   531.6234;            6   
     590;   532.4987;            4   
     591;   533.3739;            3   
     592;   534.2492;            5   
     593;   535.1245;            4   
     594;   535.9998;            4   
     595;   536.8750;            4   
     596;   537.7503;            5   
     597;   538.6256;            6   
     598;   539.5009;            4   
     599;   540.3761;            4   
     600;   541.2514;            4   
     601;   542.1267;            5   
     602;   543.0020;            8   
     603;   543.8772;            0   
     604;   544.7525;            2   
     605;   545.6278;            5   
     606;   546.5031;            2   
     607;   547.3783;            1   
     608;   548.2536;            8   
     609;   549.1289;            3   
     610;   550.0042;            3   
     611;   550.8794;            7   
     612;   551.7547;            6   
     613;   552.6300;            4   
     614;   553.5053;            7   
     615;   554.3805;            2   
     616;   555.2558;            3   
     617;   556.1311;            8   
     618;   557.0064;            5   
     619;   557.8816;            4   
     620;   558.7569;            4   
     621;   559.6322;            7   
     622;   560.5075;            4   
     623;   561.3827;            4   
     624;   562.2580;            7   
     625;   563.1333;            3   
     626;   564.0086;            5   
     627;   564.8838;            2   
     628;   565.7591;            5   
     629;   566.6344;            2   
     630;   567.5097;            8   
     631;   568.3849;            5   
     632;   569.2602;            2   
     633;   570.1355;            6   
     634;   571.0108;            3   
     635;   571.8860;            5   
     636;   572.7613;            6   
     637;   573.6366;            3   
     638;   574.5119;            5   
     639;   575.3871;            7   
     640;   576.2624;            6   
     641;   577.1377;            5   
     642;   578.0130;            2   
     643;   578.8882;            4   
     644;   579.7635;            7   
     645;   580.6388;            5   
     646;   581.5141;            5   
     647;   582.3893;            2   
     648;   583.2646;            6   
     649;   584.1399;            8   
     650;   585.0152;           18   
     651;   585.8904;           11   
     652;   586.7657;            9   
     653;   587.6410;            4   
     654;   588.5163;            7   
     655;   589.3915;            4   
     656;   590.2668;            4   
     657;   591.1421;            2   
     658;   592.0174;            2   
     659;   592.8926;            4   
     660;   593.7679;            4   
     661;   594.6432;            3   
     662;   595.5185;            2   
     663;   596.3937;            2   
     664;   597.2690;            2   
     665;   598.1443;            7   
     666;   599.0196;            4   
     667;   599.8948;            3   
     668;   600.7701;            3   
     669;   601.6454;            3   
     670;   602.5207;            2   
     671;   603.3959;            0   
     672;   604.2712;            1   
     673;   605.1465;            4   
     674;   606.0218;            6   
     675;   606.8970;            3   
