Kanal;   Energie(keV); Impulse
     228;   215.6491;         4895   
     229;   216.5244;         4940   
     230;   217.3997;         4958   
     231;   218.2749;         5019   
     232;   219.1502;         4974   
     233;   220.0255;         4988   
     234;   220.9008;         5021   
     235;   221.7760;         5041   
     236;   222.6513;         4895   
     237;   223.5266;         5014   
     238;   224.4019;         5051   
     239;   225.2771;         4776   
     240;   226.1524;         4970   
     241;   227.0277;         5038   
     242;   227.9030;         4890   
     243;   228.7782;         4985   
     244;   229.6535;         4901   
     245;   230.5288;         4878   
     246;   231.4041;         4904   
     247;   232.2793;         4958   
     248;   233.1546;         4936   
     249;   234.0299;         4902   
     250;   234.9052;         4958   
     251;   235.7804;         4917   
     252;   236.6557;         4776   
     253;   237.5310;         4941   
     254;   238.4063;         4983   
     255;   239.2815;         4931   
     256;   240.1568;         5007   
     257;   241.0321;         4881   
     258;   241.9074;         4895   
     259;   242.7826;         5012   
     260;   243.6579;         4880   
     261;   244.5332;         5379   
     262;   245.4085;         5505   
     263;   246.2837;         5306   
     264;   247.1590;         4988   
     265;   248.0343;         4848   
     266;   248.9096;         4838   
     267;   249.7848;         4743   
     268;   250.6601;         4895   
     269;   251.5354;         4843   
     270;   252.4107;         4936   
     271;   253.2859;         4948   
     272;   254.1612;         4807   
     273;   255.0365;         4789   
     274;   255.9118;         4929   
     275;   256.7870;         4900   
     276;   257.6623;         4735   
     277;   258.5376;         4825   
     278;   259.4129;         4737   
     279;   260.2881;         4859   
     280;   261.1634;         4846   
     281;   262.0387;         4921   
     282;   262.9140;         4766   
     283;   263.7892;         4743   
     284;   264.6645;         4857   
     285;   265.5398;         4761   
     286;   266.4151;         4882   
     287;   267.2903;         4813   
     288;   268.1656;         4789   
     289;   269.0409;         4830   
     290;   269.9162;         4656   
     291;   270.7914;         4801   
     292;   271.6667;         4770   
     293;   272.5420;         4710   
     294;   273.4173;         4879   
     295;   274.2925;         4698   
     296;   275.1678;         4913   
     297;   276.0431;         4821   
     298;   276.9184;         4791   
     299;   277.7936;         4848   
     300;   278.6689;         4748   
     301;   279.5442;         4850   
     302;   280.4195;         4653   
     303;   281.2947;         4767   
     304;   282.1700;         4913   
     305;   283.0453;         4758   
     306;   283.9206;         4803   
     307;   284.7958;         4793   
     308;   285.6711;         4703   
     309;   286.5464;         4768   
     310;   287.4217;         4869   
     311;   288.2969;         4946   
     312;   289.1722;         4865   
     313;   290.0475;         4782   
     314;   290.9228;         4740   
     315;   291.7980;         4940   
     316;   292.6733;         4875   
     317;   293.5486;         4693   
     318;   294.4239;         4680   
     319;   295.2991;         4766   
     320;   296.1744;         4916   
     321;   297.0497;         4804   
