Kanal;   Energie(keV); Impulse
     365;   335.5618;           25   
     366;   336.4371;           16   
     367;   337.3123;           17   
     368;   338.1876;           28   
     369;   339.0629;           23   
     370;   339.9382;           19   
     371;   340.8134;           22   
     372;   341.6887;           20   
     373;   342.5640;           13   
     374;   343.4393;           28   
     375;   344.3145;           21   
     376;   345.1898;           12   
     377;   346.0651;           25   
     378;   346.9404;           19   
     379;   347.8156;           27   
     380;   348.6909;           23   
     381;   349.5662;           21   
     382;   350.4415;           13   
     383;   351.3167;           12   
     384;   352.1920;           17   
     385;   353.0673;           21   
     386;   353.9426;           22   
     387;   354.8178;           28   
     388;   355.6931;           22   
     389;   356.5684;           16   
     390;   357.4437;           23   
     391;   358.3189;            6   
     392;   359.1942;           16   
     393;   360.0695;           14   
     394;   360.9448;           22   
     395;   361.8200;           16   
     396;   362.6953;            8   
     397;   363.5706;           19   
     398;   364.4459;           16   
     399;   365.3211;           28   
     400;   366.1964;           21   
     401;   367.0717;           18   
     402;   367.9470;           24   
     403;   368.8222;           11   
     404;   369.6975;           18   
     405;   370.5728;           20   
     406;   371.4481;           17   
     407;   372.3233;           11   
     408;   373.1986;           20   
     409;   374.0739;           21   
     410;   374.9492;           17   
     411;   375.8244;           16   
     412;   376.6997;           15   
     413;   377.5750;           17   
     414;   378.4503;           22   
     415;   379.3255;           14   
     416;   380.2008;           17   
     417;   381.0761;           17   
     418;   381.9514;           20   
     419;   382.8266;           16   
     420;   383.7019;           18   
     421;   384.5772;           18   
     422;   385.4525;           20   
     423;   386.3277;           16   
     424;   387.2030;           23   
     425;   388.0783;           14   
     426;   388.9536;           16   
     427;   389.8288;           21   
     428;   390.7041;           21   
     429;   391.5794;           26   
     430;   392.4547;           14   
     431;   393.3299;           20   
     432;   394.2052;           23   
     433;   395.0805;           13   
     434;   395.9558;           25   
     435;   396.8310;           19   
     436;   397.7063;           17   
     437;   398.5816;           24   
     438;   399.4569;           11   
     439;   400.3321;           21   
     440;   401.2074;           21   
     441;   402.0827;           18   
     442;   402.9580;           12   
     443;   403.8332;           24   
     444;   404.7085;           17   
     445;   405.5838;           17   
     446;   406.4591;           16   
     447;   407.3343;           19   
     448;   408.2096;           23   
     449;   409.0849;           13   
     450;   409.9602;           20   
     451;   410.8354;           17   
     452;   411.7107;           24   
     453;   412.5860;           16   
     454;   413.4613;           19   
     455;   414.3365;           22   
     456;   415.2118;           11   
     457;   416.0871;           20   
     458;   416.9624;           18   
     459;   417.8376;           18   
     460;   418.7129;           17   
     461;   419.5882;           17   
     462;   420.4635;           17   
     463;   421.3387;           17   
     464;   422.2140;           17   
     465;   423.0893;           12   
     466;   423.9646;           17   
     467;   424.8398;           16   
     468;   425.7151;           23   
     469;   426.5904;           13   
     470;   427.4657;           14   
     471;   428.3409;           12   
     472;   429.2162;           21   
     473;   430.0915;           13   
     474;   430.9668;           14   
     475;   431.8420;           14   
     476;   432.7173;           17   
     477;   433.5926;           18   
     478;   434.4679;           13   
     479;   435.3431;           14   
     480;   436.2184;           17   
     481;   437.0937;           18   
     482;   437.9690;           16   
     483;   438.8442;           19   
     484;   439.7195;           22   
     485;   440.5948;           19   
     486;   441.4701;           23   
     487;   442.3453;           24   
     488;   443.2206;           30   
     489;   444.0959;           16   
     490;   444.9712;           15   
     491;   445.8464;           20   
     492;   446.7217;           11   
     493;   447.5970;           20   
     494;   448.4723;           15   
     495;   449.3475;           16   
     496;   450.2228;           18   
     497;   451.0981;           14   
     498;   451.9734;           17   
     499;   452.8486;           20   
     500;   453.7239;           16   
     501;   454.5992;           14   
     502;   455.4745;            9   
     503;   456.3497;           14   
     504;   457.2250;           18   
     505;   458.1003;           19   
     506;   458.9756;           20   
     507;   459.8508;           10   
     508;   460.7261;           16   
     509;   461.6014;           21   
     510;   462.4767;           13   
     511;   463.3519;           21   
     512;   464.2272;           17   
     513;   465.1025;           17   
     514;   465.9778;           16   
     515;   466.8530;           16   
     516;   467.7283;           26   
     517;   468.6036;           17   
     518;   469.4789;           15   
     519;   470.3541;           10   
     520;   471.2294;           13   
     521;   472.1047;           13   
