0, 267.914
1, 270.922
2, 270.043
3, 267.957
4, 269.284
5, 270.638
6, 270.086
7, 271.017
8, 272
9, 271.983
10, 269.56
11, 271.966
12, 271.526
13, 272.052
14, 271.621
15, 272.336
16, 275.172
17, 275.198
18, 275.362
19, 272.31
20, 274.233
21, 274.017
22, 273.767
23, 275.897
24, 273.276
25, 275.241
26, 276.595
27, 276.121
28, 277.181
29, 274.379
30, 275.853
31, 276.086
32, 277.698
33, 274.698
34, 277.302
35, 277.336
36, 277.957
37, 281.405
38, 278.259
39, 276.767
40, 277.509
41, 278.362
42, 276.672
43, 277.612
44, 278.371
45, 280.845
46, 278.172
47, 281.569
48, 277.241
49, 280.862
50, 282.319
51, 282.974
52, 284.388
53, 286.595
54, 289.052
55, 294.957
56, 302.526
57, 316.845
58, 347.836
59, 401.267
60, 486.509
61, 618.595
62, 863.638
63, 1200.59
64, 1406.04
65, 1272.92
66, 941.405
67, 554.922
68, 364
69, 302.595
70, 288.017
71, 287.707
72, 283.897
73, 285.422
74, 286.707
75, 287.853
76, 289.112
77, 287.698
78, 287.957
79, 291.19
80, 289.578
81, 289.716
82, 292.586
83, 288.25
84, 290.224
85, 289.207
86, 283.371
87, 287.474
88, 284.534
89, 285.957
90, 281.991
91, 285.103
92, 280.388
93, 284.862
94, 284.095
95, 280.75
96, 278.569
97, 279.397
98, 281.112
99, 281.371
100, 279.474
101, 283.526
102, 281.75
103, 280.81
104, 283.138
105, 281.784
106, 280.241
107, 280.009
108, 281.284
109, 282.078
110, 277.25
111, 277.457
112, 279.655
113, 277.078
114, 275.94
115, 273.474
116, 276
117, 273.75
118, 274.086
119, 275.716
120, 272.957
121, 275.603
122, 275.948
123, 276.517
124, 276.172
125, 275.853
126, 276.138
127, 274.966
128, 278.086
129, 277.509
130, 276.302
131, 278.931
132, 275.362
133, 275.517
134, 274.724
135, 275.216
136, 274.853
137, 275.164
138, 272.293
139, 275.284
140, 273.009
141, 274.345
142, 272.017
143, 274.095
144, 274.75
145, 275.534
146, 273.5
147, 273.776
148, 273.431
149, 278.681
150, 280.336
151, 288.716
152, 301.698
153, 316.897
154, 400.259
155, 676.172
156, 1020.8
157, 1124.71
158, 968.06
159, 641.017
160, 383.638
161, 298.112
162, 278.259
163, 275.138
164, 275.897
165, 274.552
166, 274.026
167, 272.612
168, 269.966
169, 272.552
170, 270.94
171, 269.724
172, 270.448
173, 266.259
174, 272.647
175, 268
176, 271.034
177, 269.534
178, 270.707
179, 271.948
180, 270.155
181, 272.284
182, 272.078
183, 274.724
184, 275.716
185, 277.647
186, 277.267
187, 282.75
188, 303.759
189, 414.931
190, 921.586
191, 1573.14
192, 1778.16
193, 1556.1
194, 941.56
195, 438.914
196, 301.457
197, 277.543
198, 272.733
199, 272.974
200, 269.672
201, 267.103
202, 267.509
203, 266.569
204, 266.586
205, 268.31
206, 266.474
207, 265.198
208, 265.5
209, 265.724
210, 265.431
211, 263.741
212, 263.69
213, 267.75
214, 265.026
215, 264.672
216, 265.233
217, 265.853
218, 265.681
219, 264.509
220, 266.259
221, 266.362
222, 262.336
223, 268.534
224, 271.448
225, 272.853
226, 273.362
227, 268.25
228, 265.578
229, 262.845
230, 259.707
231, 262.138
232, 263.414
233, 262.034
234, 263.414
235, 262.31
236, 262.853
237, 263.75
238, 263.819
239, 264.241
240, 263.629
241, 263.474
242, 262.009
243, 263.914
244, 263.397
245, 261.776
246, 261.828
247, 260.319
248, 261.612
249, 263.147
250, 259.397
251, 264.043
252, 260.052
253, 259.129
254, 259.776
255, 260.483
256, 259.259
257, 262.121
258, 260.259
259, 260.871
260, 262.164
261, 262.362
262, 260.612
263, 262.948
264, 261.5
265, 264.716
266, 265.491
267, 268.052
268, 270.767
269, 276.664
270, 303.655
271, 633.138
272, 1634.05
273, 2435.91
274, 2488.6
275, 1900.41
276, 887.552
277, 384.448
278, 291.431
279, 276.31
280, 271.698
281, 267.397
282, 266.371
283, 265.121
284, 264.638
285, 262.966
286, 262.086
287, 261.431
288, 260.603
289, 261.017
290, 260.603
291, 262.276
292, 268.095
293, 271.25
294, 268.078
295, 265.776
296, 257.819
297, 259.259
298, 259.509
299, 259.819
300, 258.922
301, 258.034
302, 260.457
303, 256.879
304, 255.94
305, 258.017
306, 261.328
307, 259.983
308, 258.621
309, 258.5
310, 259.172
311, 257.647
312, 257.121
313, 256.776
314, 259.216
315, 259.155
316, 256.871
317, 255.681
318, 257.103
319, 257.491
320, 256.612
321, 258.405
322, 259.957
323, 256.81
324, 258.509
325, 257.336
326, 255.155
327, 255.517
328, 257.457
329, 258.026
330, 258.155
331, 255.31
332, 259.543
333, 259.552
334, 259.06
335, 260.043
336, 258.172
337, 258.198
338, 258.017
339, 256.517
340, 256.845
341, 258.509
342, 259.414
343, 259.345
344, 260.267
345, 258.026
346, 259.121
347, 258.845
348, 258.612
349, 259.603
350, 258.086
351, 258.129
352, 260.164
353, 259.991
354, 258.828
355, 260.103
356, 258.828
357, 257.121
358, 257.31
359, 259.112
360, 260.603
361, 257.655
