-1.452583058	5.271027075
-2.056869915	5.271027075
-2.661156772	5.271027075
-3.265443629	5.271027075
-3.869730486	5.271027075
-4.474017343	5.271027075
-5.078304200	5.271027075
-5.682591057	5.271027075
-6.286877914	5.271027075
-6.891164771	5.271027075
-7.495451628	5.271027075
-8.099738485	5.271027075
-8.704025342	5.271027075
-9.308312199	5.271027075
-9.912599056	5.271027075
-10.516885913	5.271027075
-11.121172770	5.271027075
-11.725459627	5.271027075
-12.329746484	5.271027075
-12.934033341	5.271027075
-13.538320198	5.271027075
-14.142607055	5.271027075
-14.746893912	5.271027075
-15.351180769	5.271027075
-15.955467626	5.271027075
-16.559754483	5.271027075
-17.164041340	5.271027075
-17.768328197	5.271027075
-18.372615055	5.271027075
-18.976901912	5.271027075
-19.581188769	5.271027075
-20.185475626	4.072179944
-20.789762483	2.008094424
-21.394049340	0.627309036
-21.998336197	-0.429193712
-22.602623054	-1.550555379
-23.206909911	-2.508514315
-23.811196768	-3.162048787
-24.415483625	-4.038339811
-25.019770482	-4.650299083
-25.624057339	-5.108202174
-26.228344196	-5.273023836
-26.832631053	-5.273755145
-27.436917910	-5.273755145
-28.041204767	-5.273755145
-28.645491624	-5.273755145
-29.249778481	-5.273755145
-29.854065338	-5.273755145
-30.458352195	-5.273755145
-31.062639052	-5.273755145
-31.666925909	-5.273755145
-32.271212766	-5.273755145
-32.875499623	-5.273755145
-33.479786480	-5.273755145
-34.084073337	-5.273755145
-34.688360194	-5.273755145
-35.292647051	-5.273755145
-35.896933908	-5.273755145
-36.501220765	-5.273755145
-37.105507622	-5.273755145
-37.709794479	-5.273755145
-38.314081336	-5.273755145
-38.918368193	-5.273755145
-39.522655050	-5.273755145
-40.126941907	-5.273755145
-40.731228764	-5.273755145
-41.335515621	-5.273755145
-41.939802478	-5.273755145
-42.544089335	-5.273755145
-43.148376192	-5.273755145
-43.752663049	-5.273755145
-44.356949906	-5.273755145
-44.961236763	-5.273755145
-45.565523620	-5.273755145
-46.169810477	-5.273755145
-46.774097334	-5.273755145
-47.378384191	-5.273755145
-47.982671048	-5.273755145
-48.586957905	-5.273755145
-49.191244762	-5.273755145
-49.795531619	-5.273755145
-50.399818477	-5.273755145
-51.004105334	-5.273755145
-51.608392191	-5.273755145
-52.212679048	-5.273755145
-52.816965905	-5.273755145
-53.421252762	-5.131134879
-54.025539619	-4.999312473
-54.629826476	-4.821834607
-55.234113333	-4.668347697
-55.838400190	-4.529549592
-56.442687047	-4.435752158
-57.046973904	-4.298378504
-57.651260761	-4.191936852
-58.255547618	-4.081645658
-58.859834475	-3.966924333
-59.464121332	-3.846310090
-60.068408189	-3.702359276
-60.672695046	-3.595092659
-61.276981903	-3.464621382
-61.881268760	-3.258624965
-62.485555617	-3.106812855
-63.089842474	-2.957623791
-63.694129331	-2.773670898
-64.298416188	-2.585399896
-64.902703045	-2.418344104
-65.506989902	-2.166785316
-66.111276759	-1.982798734
-66.715563616	-1.841750119
-67.319850473	-1.690349298
-67.924137330	-1.523807532
-68.528424187	-1.357004260
-69.132711044	-1.180127613
-69.736997901	-1.008444705
-70.341284758	-0.902322511
-70.945571615	-0.756562547
-71.549858472	-0.665058811
-72.154145329	-0.548372184
-72.758432186	-0.451816285
-73.362719043	-0.362845926
-73.967005900	-0.263736257
-74.571292757	-0.165102303
-75.175579614	-0.110991178
-75.779866471	-0.060335586
-76.384153328	0.020951084
-76.988440185	0.083732955
-77.592727042	0.172204118
-78.197013899	0.219791620
-78.801300756	0.286254348
-79.405587613	0.342020601
-80.009874470	0.409114459
-80.614161327	0.475515449
-81.218448184	0.540287479
-81.822735041	0.578307085
-82.427021899	0.633789608
-83.031308756	0.679951033
-83.635595613	0.731500925
-84.239882470	0.789139111
-84.844169327	0.864480432
-85.448456184	0.903088801
-86.052743041	0.930978876
-86.657029898	0.974173402
-87.261316755	1.015460055
-87.865603612	1.053227867
-88.469890469	1.077771695
-89.074177326	1.094445898
-89.678464183	1.102198464
-90.282751040	1.092872061
-90.887037897	1.076015251
-91.491324754	1.054293064
-92.095611611	1.035360509
-92.699898468	1.031118142
-93.304185325	1.027357989
-93.908472182	1.033812851
-94.512759039	1.048294684
-95.117045896	1.063895236
-95.721332753	1.076610398
-96.325619610	1.090373935
-96.929906467	1.098442389
-97.534193324	1.107103693
-98.138480181	1.119328739
-98.742767038	1.143249374
-99.347053895	1.173005692
-99.951340752	1.198275792
-100.555627609	1.234444239
-101.159914466	1.256844814
-101.764201323	1.283840662
-102.368488180	1.312257441
-102.972775037	1.336592519
-103.577061894	1.363370548
-104.181348751	1.379643659
-104.785635608	1.394195661
-105.389922465	1.422635103
-105.994209322	1.451680043
-106.598496179	1.471275993
-107.202783036	1.493695695
-107.807069893	1.516206554
-108.411356750	1.535427787
-109.015643607	1.562262435
-109.619930464	1.580415172
-110.224217321	1.601435031
-110.828504178	1.615011027
-111.432791035	1.621716238
-112.037077892	1.620437250
-112.641364749	1.614254469
-113.245651606	1.609638835
-113.849938463	1.607159331
-114.454225321	1.611946184
-115.058512178	1.617041880
-115.662799035	1.617905878
-116.267085892	1.618672041
-116.871372749	1.618456417
-117.475659606	1.613977854
-118.079946463	1.607276568
-118.684233320	1.594254586
-119.288520177	1.585886109
-119.892807034	1.577297630
-120.497093891	1.574698285
-121.101380748	1.580619764
-121.705667605	1.597591597
-122.309954462	1.610365237
-122.914241319	1.617883726
-123.518528176	1.622866199
-124.122815033	1.637238169
-124.727101890	1.657953131
-125.331388747	1.679943571
-125.935675604	1.707912954
-126.539962461	1.740868931
-127.144249318	1.768467695
-127.748536175	1.792248927
-128.352823032	1.808833125
-128.957109889	1.818398365
-129.561396746	1.826523367
-130.165683603	1.832915875
-130.769970460	1.830241029
-131.374257317	1.820242710
-131.978544174	1.805323383
-132.582831031	1.783477373
-133.187117888	1.742135009
-133.791404745	1.697430508
-134.395691602	1.657578853
-134.999978459	1.625366746
-135.604265316	1.590299475
-136.208552173	1.555197211
-136.812839030	1.547763760
-137.417125887	1.557802731
-138.021412744	1.586525639
-138.625699601	1.623088280
-139.229986458	1.658007310
-139.834273315	1.697612547
-140.438560172	1.737149737
-141.042847029	1.773088726
-141.647133886	1.798780099
-142.251420743	1.826248438
-142.855707600	1.863960714
-143.459994457	1.907947605
-144.064281314	1.950495618
-144.668568171	1.997313029
-145.272855028	2.051696389
-145.877141885	2.090151864
-146.481428743	2.136117759
-147.085715600	2.198365131
-147.690002457	2.264473015
-148.294289314	2.349216591
-148.898576171	2.405251466
-149.502863028	2.450310520
-150.107149885	2.500856797
-150.711436742	2.550032375
-151.315723599	2.589498032
-151.920010456	2.616901053
-152.524297313	2.636319541
-153.128584170	2.657815690
-153.732871027	2.683725332
-154.337157884	2.696397019
-154.941444741	2.697080745
-155.545731598	2.696151796
-156.150018455	2.700198428
-156.754305312	2.704778852
-157.358592169	2.708777807
-157.962879026	2.720520994
-158.567165883	2.731925866
-159.171452740	2.728733966
-159.775739597	2.711516784
-160.380026454	2.679814584
-160.984313311	2.638458933
-161.588600168	2.591305252
-162.192887025	2.526062256
-162.797173882	2.429753374
-163.401460739	2.290676603
-164.005747596	2.118540836
-164.610034453	1.908654469
-165.214321310	1.594491626
-165.818608167	1.257493280
-166.422895024	0.940052758
-167.027181881	0.641459065
-167.631468738	0.266696244
-168.235755595	-0.057132284
-168.840042452	-0.338496570
-169.444329309	-0.635137247
-170.048616166	-0.920095714
-170.652903023	-1.174537685
-171.257189880	-1.333741112
-171.861476737	-1.455731224
-172.465763594	-1.525637300
-173.070050451	-1.556747723
-173.674337308	-1.559983196
-174.278624165	-1.536283541
-174.882911022	-1.451844886
-175.487197879	-1.337582101
-176.091484736	-1.218380971
-176.695771593	-1.112543963
-177.300058450	-1.009846888
-177.904345307	-0.873409708
-178.508632165	-0.757614996
-179.112919022	-0.641184090
-179.717205879	-0.516242410
-180.321492736	-0.400441294
-180.925779593	-0.292068775
-181.530066450	-0.212696179
-182.134353307	-0.140321623
-182.738640164	-0.082603781
-183.342927021	-0.025787731
-183.947213878	0.037034911
-184.551500735	0.123889141
-185.155787592	0.194360228
-185.760074449	0.270298853
-186.364361306	0.358628321
-186.968648163	0.421343857
-187.572935020	0.489752906
-188.177221877	0.554583664
-188.781508734	0.621387508
-189.385795591	0.700556948
-189.990082448	0.783573511
-190.594369305	0.850487809
-191.198656162	0.897103137
-191.802943019	0.925755939
-192.407229876	0.952034258
-193.011516733	0.981387261
-193.615803590	1.002348754
-194.220090447	1.027814603
-194.824377304	1.051666899
-195.428664161	1.077375240
-196.032951018	1.099518654
-196.637237875	1.114824651
-197.241524732	1.134839326
-197.845811589	1.150524982
-198.450098446	1.167333797
-199.054385303	1.213566977
-199.658672160	1.255883175
-200.262959017	1.283111161
-200.867245874	1.315880280
-201.471532731	1.349974556
-202.075819588	1.381808154
-202.680106445	1.416727476
-203.284393302	1.455971138
-203.888680159	1.487605080
-204.492967016	1.546630101
-205.097253873	1.582079032
-205.701540730	1.599044411
-206.305827587	1.604512634
-206.910114444	1.602104797
-207.514401301	1.599929857
-208.118688158	1.603613551
-208.722975015	1.616978222
-209.327261872	1.628884097
-209.931548729	1.649666483
-210.535835587	1.687924805
-211.140122444	1.724584856
-211.744409301	1.751698616
-212.348696158	1.767113273
-212.952983015	1.776921547
-213.557269872	1.782880598
-214.161556729	1.775476494
-214.765843586	1.772075799
-215.370130443	1.775309806
-215.974417300	1.777434726
-216.578704157	1.792826558
-217.182991014	1.820464413
-217.787277871	1.853634089
-218.391564728	1.891071707
-218.995851585	1.905120015
-219.600138442	1.895169751
-220.204425299	1.874888158
-220.808712156	1.855178886
-221.412999013	1.846109132
-222.017285870	1.833203059
-222.621572727	1.816373069
-223.225859584	1.802254397
-223.830146441	1.789775144
-224.434433298	1.777849819
-225.038720155	1.745034712
-225.643007012	1.725857758
-226.247293869	1.720803230
-226.851580726	1.719999274
-227.455867583	1.718288281
-228.060154440	1.710191758
-228.664441297	1.705809276
-229.268728154	1.715696263
-229.873015011	1.727698542
-230.477301868	1.736497010
-231.081588725	1.729283099
-231.685875582	1.710908226
-232.290162439	1.697878452
-232.894449296	1.679753020
-233.498736153	1.656893488
-234.103023010	1.615372304
-234.707309867	1.568924726
-235.311596724	1.522992217
-235.915883581	1.494052398
-236.520170438	1.462223506
-237.124457295	1.417129919
-237.728744152	1.358908788
-238.333031009	1.310724161
-238.937317866	1.277932568
-239.541604723	1.267146531
-240.145891580	1.269136487
-240.750178437	1.274531653
-241.354465294	1.301365470
-241.958752151	1.319703152
-242.563039009	1.336669578
-243.167325866	1.375744658
-243.771612723	1.398837333
-244.375899580	1.428749381
-244.980186437	1.456012863
-245.584473294	1.466699882
-246.188760151	1.466670358
-246.793047008	1.469251331
-247.397333865	1.491905753
-248.001620722	1.532949023
-248.605907579	1.547322764
-249.210194436	1.559282552
-249.814481293	1.587712978
-250.418768150	1.614876690
-251.023055007	1.642940819
-251.627341864	1.660619902
-252.231628721	1.676606261
-252.835915578	1.691082334
-253.440202435	1.706346195
-254.044489292	1.723290911
-254.648776149	1.738514242
-255.253063006	1.743870037
-255.857349863	1.739051353
-256.461636720	1.741321909
