-1,000000000	0,432128906	0,432128906
-1,000000000	0,431640625	0,431640625
-1,000000000	0,432128906	0,432128906
-1,000000000	0,432128906	0,432128906
-1,000000000	0,432128906	0,432128906
-0,230468750	0,432617187	0,432617187
-1,000000000	0,431152344	0,431152344
-1,000000000	0,432128906	0,432128906
-1,000000000	0,432128906	0,432128906
-1,000000000	0,432128906	0,432128906
-1,000000000	0,432128906	0,432128906
-1,000000000	0,432128906	0,432128906
-1,000000000	0,432128906	0,432128906
-1,000000000	0,431640625	0,431640625
-1,000000000	0,432128906	0,432128906
-1,000000000	0,432128906	0,432128906
-1,000000000	0,432617187	0,432617187
-1,000000000	0,432128906	0,432128906
-1,000000000	0,432128906	0,432128906
-1,000000000	0,432128906	0,432128906
-1,000000000	0,432128906	0,432128906
-1,000000000	0,432128906	0,432128906
-1,000000000	0,431640625	0,431640625
-1,000000000	0,432128906	0,432128906
-1,000000000	0,431640625	0,431640625
-1,000000000	0,431640625	0,431640625
-1,000000000	0,430664062	0,430664062
-1,000000000	0,431640625	0,431640625
-1,000000000	0,432128906	0,432128906
-1,000000000	0,431640625	0,431640625
-1,000000000	0,432128906	0,432128906
-1,000000000	0,431640625	0,431640625
-1,000000000	0,432128906	0,432128906
-1,000000000	0,431640625	0,431640625
-1,000000000	0,431640625	0,431640625
-1,000000000	0,431640625	0,431640625
-1,000000000	0,431640625	0,431640625
-1,000000000	0,431640625	0,431640625
-1,000000000	0,431152344	0,431152344
-1,000000000	0,431640625	0,431640625
-1,000000000	0,432128906	0,432128906
-1,000000000	0,431152344	0,431152344
-1,000000000	0,432128906	0,432128906
-1,000000000	0,431640625	0,431640625
-1,000000000	0,432128906	0,432128906
-1,000000000	0,431640625	0,431640625
-1,000000000	0,431640625	0,431640625
-1,000000000	0,431640625	0,431640625
-1,000000000	0,432128906	0,432128906
-1,000000000	0,432128906	0,432128906
-1,000000000	0,431640625	0,431640625
0,083496094	0,431640625	0,431640625
-1,000000000	0,430175781	0,430175781
-1,000000000	0,431152344	0,431152344
-1,000000000	0,431640625	0,431640625
-1,000000000	0,431152344	0,431152344
-1,000000000	0,431152344	0,431152344
-1,000000000	0,431152344	0,431152344
-1,000000000	0,431640625	0,431640625
-1,000000000	0,431640625	0,431640625
-1,000000000	0,431640625	0,431640625
-1,000000000	0,431640625	0,431640625
-1,000000000	0,431152344	0,431152344
-1,000000000	0,431640625	0,431640625
-1,000000000	0,431152344	0,431152344
-1,000000000	0,431640625	0,431640625
-1,000000000	0,431640625	0,431640625
-1,000000000	0,431152344	0,431152344
-1,000000000	0,431640625	0,431640625
-1,000000000	0,431152344	0,431152344
-1,000000000	0,431152344	0,431152344
-1,000000000	0,431152344	0,431152344
-1,000000000	0,432128906	0,432128906
-1,000000000	0,431640625	0,431640625
-1,000000000	0,430664062	0,430664062
-1,000000000	0,431640625	0,431640625
-1,000000000	0,431640625	0,431640625
-1,000000000	0,431640625	0,431640625
-1,000000000	0,431152344	0,431152344
-1,000000000	0,431152344	0,431152344
-1,000000000	0,431152344	0,431152344
-1,000000000	0,431152344	0,431152344
-1,000000000	0,431152344	0,431152344
-1,000000000	0,431152344	0,431152344
-1,000000000	0,431152344	0,431152344
-1,000000000	0,431152344	0,431152344
-1,000000000	0,431152344	0,431152344
-1,000000000	0,431640625	0,431640625
-1,000000000	0,431152344	0,431152344
-1,000000000	0,431640625	0,431640625
-0,708496094	0,431640625	0,431640625
-1,000000000	0,430175781	0,430175781
-1,000000000	0,431640625	0,431640625
-1,000000000	0,431640625	0,431640625
-1,000000000	0,432128906	0,432128906
-1,000000000	0,432128906	0,432128906
-1,000000000	0,431152344	0,431152344
-1,000000000	0,431640625	0,431640625
-0,747558594	0,431152344	0,431152344
-0,696289062	0,430664062	0,430664062
-1,000000000	0,431152344	0,431152344
-1,000000000	0,431152344	0,431152344
-1,000000000	0,431640625	0,431640625
-1,000000000	0,431152344	0,431152344
-1,000000000	0,430664062	0,430664062
-1,000000000	0,431152344	0,431152344
-0,387207031	0,431152344	0,431152344
-1,000000000	0,430175781	0,430175781
-0,986328125	0,431152344	0,431152344
-1,000000000	0,430664062	0,430664062
-1,000000000	0,431152344	0,431152344
-1,000000000	0,430664062	0,430664062
-1,000000000	0,431152344	0,431152344
-1,000000000	0,431640625	0,431640625
-1,000000000	0,431152344	0,431152344
-1,000000000	0,431152344	0,431152344
-1,000000000	0,430664062	0,430664062
-1,000000000	0,431640625	0,431640625
-1,000000000	0,431152344	0,431152344
-1,000000000	0,432128906	0,432128906
-1,000000000	0,431640625	0,431640625
-1,000000000	0,431152344	0,431152344
-1,000000000	0,430664062	0,430664062
-1,000000000	0,430664062	0,430664062
-1,000000000	0,431152344	0,431152344
-1,000000000	0,431152344	0,431152344
-1,000000000	0,431152344	0,431152344
-1,000000000	0,431152344	0,431152344
-1,000000000	0,430664062	0,430664062
-1,000000000	0,430175781	0,430175781
-1,000000000	0,430175781	0,430175781
-1,000000000	0,430664062	0,430664062
-1,000000000	0,431152344	0,431152344
-1,000000000	0,431640625	0,431640625
-1,000000000	0,430175781	0,430175781
-1,000000000	0,430664062	0,430664062
-1,000000000	0,430664062	0,430664062
-1,000000000	0,430664062	0,430664062
-1,000000000	0,431152344	0,431152344
-1,000000000	0,431152344	0,431152344
-1,000000000	0,430175781	0,430175781
-1,000000000	0,430664062	0,430664062
-1,000000000	0,432128906	0,432128906
-1,000000000	0,430175781	0,430175781
-1,000000000	0,431152344	0,431152344
-1,000000000	0,430175781	0,430175781
-1,000000000	0,431152344	0,431152344
-1,000000000	0,431640625	0,431640625
-1,000000000	0,430175781	0,430175781
-1,000000000	0,430664062	0,430664062
-1,000000000	0,430175781	0,430175781
-1,000000000	0,430175781	0,430175781
-1,000000000	0,430175781	0,430175781
-1,000000000	0,430175781	0,430175781
-1,000000000	0,430664062	0,430664062
-1,000000000	0,431152344	0,431152344
-1,000000000	0,430175781	0,430175781
-1,000000000	0,430664062	0,430664062
-1,000000000	0,432128906	0,432128906
-1,000000000	0,430175781	0,430175781
-1,000000000	0,431152344	0,431152344
-1,000000000	0,430664062	0,430664062
-1,000000000	0,430175781	0,430175781
-1,000000000	0,430664062	0,430664062
-1,000000000	0,430175781	0,430175781
-1,000000000	0,430175781	0,430175781
-0,904296875	0,431640625	0,431640625
-1,000000000	0,430175781	0,430175781
-1,000000000	0,431152344	0,431152344
-1,000000000	0,431152344	0,431152344
-1,000000000	0,431152344	0,431152344
-1,000000000	0,431152344	0,431152344
-1,000000000	0,431152344	0,431152344
-1,000000000	0,430175781	0,430175781
-1,000000000	0,430175781	0,430175781
-1,000000000	0,430175781	0,430175781
-1,000000000	0,430175781	0,430175781
-1,000000000	0,431640625	0,431640625
-1,000000000	0,430664062	0,430664062
-1,000000000	0,430175781	0,430175781
-1,000000000	0,431152344	0,431152344
-1,000000000	0,430175781	0,430175781
-1,000000000	0,430175781	0,430175781
-1,000000000	0,430175781	0,430175781
-1,000000000	0,430664062	0,430664062
-1,000000000	0,430175781	0,430175781
-1,000000000	0,430175781	0,430175781
-1,000000000	0,431152344	0,431152344
-1,000000000	0,430664062	0,430664062
-1,000000000	0,430175781	0,430175781
-1,000000000	0,430175781	0,430175781
-1,000000000	0,430175781	0,430175781
-1,000000000	0,430175781	0,430175781
-1,000000000	0,430175781	0,430175781
-1,000000000	0,430664062	0,430664062
-1,000000000	0,431152344	0,431152344
-1,000000000	0,430175781	0,430175781
0,106445312	0,431640625	0,431640625
0,087890625	0,428710937	0,428710937
0,082031250	0,428710937	0,428710937
0,119140625	0,428222656	0,428222656
0,076660156	0,427734375	0,427734375
0,100097656	0,428710937	0,428710937
0,082519531	0,427734375	0,427734375
0,093750000	0,428222656	0,428222656
0,113281250	0,428222656	0,428222656
0,076171875	0,428222656	0,428222656
0,091308594	0,428222656	0,428222656
0,087402344	0,428222656	0,428222656
0,078613281	0,428222656	0,428222656
0,095214844	0,427734375	0,427734375
0,100097656	0,428222656	0,428222656
0,071289062	0,428222656	0,428222656
0,107910156	0,428710937	0,428710937
0,088378906	0,427734375	0,427734375
0,075195312	0,427734375	0,427734375
0,109375000	0,427734375	0,427734375
0,089843750	0,428222656	0,428222656
0,072265625	0,428222656	0,428222656
0,100585937	0,428222656	0,428222656
0,098144531	0,427734375	0,427734375
0,080566406	0,427734375	0,427734375
0,084472656	0,428222656	0,428222656
0,107421875	0,427246094	0,427246094
0,082031250	0,427734375	0,427734375
0,077636719	0,427734375	0,427734375
0,106933594	0,428222656	0,428222656
0,073242187	0,428222656	0,428222656
0,104980469	0,428222656	0,428222656
0,096679687	0,427734375	0,427734375
0,072265625	0,427734375	0,427734375
0,095214844	0,427734375	0,427734375
0,101562500	0,428222656	0,428222656
0,080078125	0,427734375	0,427734375
0,095214844	0,427246094	0,427246094
0,096191406	0,427734375	0,427734375
0,069335937	0,427734375	0,427734375
0,086914062	0,427246094	0,427246094
0,111816406	0,428222656	0,428222656
0,080566406	0,427734375	0,427734375
0,061035156	0,427734375	0,427734375
0,102539062	0,427246094	0,427246094
0,082031250	0,427734375	0,427734375
0,060058594	0,427734375	0,427734375
0,080566406	0,428222656	0,428222656
0,096679687	0,428222656	0,428222656
0,089355469	0,427246094	0,427246094
0,063964844	0,428222656	0,428222656
0,089355469	0,427246094	0,427246094
0,076660156	0,428222656	0,428222656
0,095214844	0,426757812	0,426757812
0,062988281	0,427246094	0,427246094
0,057128906	0,427734375	0,427734375
0,062988281	0,427734375	0,427734375
0,081542969	0,428222656	0,428222656
0,081054687	0,427734375	0,427734375
0,056640625	0,427734375	0,427734375
0,056152344	0,427734375	0,427734375
0,070800781	0,427734375	0,427734375
0,082519531	0,427246094	0,427246094
0,064941406	0,427246094	0,427246094
0,058593750	0,427246094	0,427246094
0,047363281	0,427246094	0,427246094
0,064453125	0,427246094	0,427246094
0,091308594	0,428222656	0,428222656
0,066894531	0,427734375	0,427734375
0,071777344	0,426757812	0,426757812
0,091308594	0,427246094	0,427246094
0,086425781	0,427246094	0,427246094
0,065429687	0,427246094	0,427246094
0,073730469	0,427246094	0,427246094
0,073730469	0,427246094	0,427246094
0,086425781	0,427246094	0,427246094
0,050781250	0,427246094	0,427246094
0,058105469	0,427734375	0,427734375
0,082031250	0,427246094	0,427246094
0,057617187	0,426269531	0,426269531
0,044433594	0,426757812	0,426757812
0,066894531	0,426757812	0,426757812
0,049316406	0,426757812	0,426757812
0,062988281	0,426757812	0,426757812
0,060058594	0,427246094	0,427246094
0,083007812	0,427246094	0,427246094
0,062500000	0,426757812	0,426757812
0,050781250	0,426757812	0,426757812
0,038574219	0,427246094	0,427246094
0,046386719	0,426757812	0,426757812
0,067871094	0,426269531	0,426269531
0,062988281	0,426269531	0,426269531
0,035644531	0,426757812	0,426757812
0,031738281	0,426269531	0,426269531
0,048339844	0,427246094	0,427246094
0,063476562	0,427246094	0,427246094
0,028808594	0,426269531	0,426269531
0,039550781	0,426757812	0,426757812
0,053710937	0,426757812	0,426757812
0,019531250	0,426757812	0,426757812
0,032714844	0,426269531	0,426269531
0,055175781	0,426757812	0,426757812
0,046386719	0,425781250	0,425781250
0,025878906	0,426269531	0,426269531
0,042480469	0,426757812	0,426757812
0,055175781	0,425781250	0,425781250
0,046875000	0,426269531	0,426269531
0,023437500	0,426269531	0,426269531
0,024902344	0,426269531	0,426269531
0,047851562	0,426269531	0,426269531
0,022949219	0,426757812	0,426757812
0,011718750	0,426269531	0,426269531
0,037109375	0,426269531	0,426269531
0,035644531	0,427246094	0,427246094
0,019531250	0,425781250	0,425781250
0,018554687	0,426269531	0,426269531
0,036621094	0,426269531	0,426269531
0,035644531	0,425781250	0,425781250
0,020507812	0,424804687	0,424804687
0,013671875	0,424316406	0,424316406
0,031738281	0,423339844	0,423339844
0,031738281	0,423339844	0,423339844
0,009765625	0,421875000	0,421875000
0,033203125	0,420410156	0,420410156
0,040527344	0,419921875	0,419921875
0,030273437	0,416503906	0,416503906
0,014648437	0,415527344	0,415527344
0,002929687	0,413574219	0,413574219
0,006835937	0,412109375	0,412109375
